,text,label
17638,"Says Barack Obama said, ""If we keep talking about the economy, we’re going to lose.""",3
17639,"Says that Sen. Sherrod Brown is ""out there egging on a lot of these protesters who are spitting on policemen and going to the bathroom on policemen’s cars at these protests on Wall Street and other places.""",3
17640,"""If [Atlanta Mayor Kasim Reed] wants to be like Bull Connor, then so be it.""",3
17641,"""Corrupt political bosses. Money laundering. Fraud. It’s just another day at the office for Vin Gopal.""",3
17642,"""They talk about this problem with binding arbitration. It doesn’t make a lot of sense to me to have somebody from Los Angeles fly into Zanesville and impose a wage settlement on you ... and then they’re on the plane back to Los Angeles.""",3
17643,"China is ""trying to develop nuclear capability.""",3
17644,"""Under Barack Obama's watch, we have expended $805 billion to liberate the people of Iraq and, more importantly, 4,400 American lives.""",3
17645,"Barack Obama is the ""First President to terminate America’s ability to put a man in space.""",3
17646,"Former Alaska Governor Sarah Palin was right that President Barack Obama’s health care bill created what ""would, in effect, be death panels.""",3
17647,"Medicare monthly premiums will go up to $104.20 in 2012 and $247.00 in 2014 due to ""provisions incorporated in the Obamacare legislation, purposely delayed so as not to 'confuse' the 2012 re-election campaigns.""",3
17648,"Congressional Republicans have introduced dozens of bills on social issues and other topics, but ""zero on job creation.""",3
17649,"Says the national heath care reform is ""a government takeover of health care.""",3
17650,"The stimulus created ""zero jobs.""",3
17651,"""If a President Romney got a call from the president of the (Mormon church), he has no choice but to obey. It is obedience over family and country.""",3
17652,"Appalachian Power Company is making ""record profits.""",3
17653,"""The IRS is already planning on 19,500 new employees to administer"" Obama’s health care mandate.",3
17654,Say water fluoridation started in Nazi Germany ghettos and death camps to pacify the Jews.,3
17655,"Despite opposition from national Club for Growth, Club for Growth Wisconsin ""has endorsed"" him for U.S. Senate.",3
17656,"Says ""our taxes have doubled"" with Rick Perry in office.",3
17657,"Says Wisconsin Gov. Scott Walker ""is denying Democrats the right to vote.""",3
17658,"Says Rick Perry is ""spending more money than the state takes in, covering his deficits with record borrowing.""",3
17659,"""President Obama has the lowest public approval ratings of any president in modern times.""",3
17660,"""The federal government has not engaged in (border security) at all.""",3
17661,"President Obama ""went around the world and apologized for America.""",3
17662,"""Wisconsin is broke,"" and ""state government is $3 billion in debt.""",3
17663,"""The first round of stimulus ... it created zero jobs.""",3
17664,The Wisconsin Department of Corrections is considering implementing mandatory physical fitness testing for security staff.,3
17665,"The Massachusetts health care plan ""dealt with 8 percent of our population,"" far less than the ""100 percent of American people"" affected by President Barack Obama’s health care law.",3
17666,"""(U.S. Reps.) Paul Ryan, Sean Duffy and Reid Ribble are … shutting down town hall meetings, or making their constituents pay to attend them.""",3
17667,"Say Ohio Reps. Marcia Fudge, Marcy Kaptur and Dennis Kucinich are ""socialists who are openly serving in the U.S. Congress.""",3
17668,Say Texas U.S. Reps. Eddie Bernice Johnson and Sheila Jackson Lee are among open Socialists in Congress.,3
17669,"A new college tuition reciprocity agreement with Minnesota ""makes college education more affordable for Wisconsin residents.""",3
17670,"""Mayor Fung wants to punish our children's education by removing 12 million dollars from current funding to pay for his private charter school. Your taxes would increase by between 6 and 8 percent per year.""",3
17671,"Says Florida U.S. Reps. Corrine Brown, Alcee Hastings and Frederica Wilson are Socialists.",3
17672,"U.S. Reps. Hank Johnson, John Lewis and other members of the Congressional Progressive Caucus are ""socialists who are openly serving in the U.S. Congress.""",3
17673,"President Barack Obama ""has virtually no one in his cabinet with private-sector experience.""",3
17674,Says President Barack Obama delivered $2 billion to Brazil to help with offshore drilling projects.,3
17675,"Say New Jersey Reps. Donald Payne and Frank Pallone are ""socialists who are openly serving in the U.S. Congress.""",3
17676,"Say Oregon Reps. Peter DeFazio and Earl Blumenauer are ""socialists who are openly serving in the U.S. Congress.""",3
17677,"""We spend less on defense today as % of GDP than at any time since Pearl Harbor.""",3
17678,"The results of Atlanta Public School’s 2010 and 2011 CRCT tests ""have not been questioned.""",3
17679,Says a Senate resolution would restore $140 in monthly general assistance payments and prevent people from committing crime.,3
17680,"""We're inches away from no longer having a free economy.""",3
17681,"Says he ""helped bring"" Uline company to Kenosha area, ""creating 800 local jobs.""",3
17682,"""Two elections in a row (Waukesha County Clerk Kathy Nickolaus) has screwed up counting the vote""",3
17683,"Says state Rep. Sandy Pasch, her recall opponent, ""voted to allow public school employees to use taxpayer dollars to pick up the tab for…Viagra.""",3
17684,"Says Sen. Robert Cowles, her recall opponent, supported the sale of state-owned power plants ""not to the highest bidder, but to the biggest donors"" with no oversight.",3
17685,"There was a ""loss of eight million jobs during the Bush eight years.""",3
17686,"Says Ohio Treasurer Josh Mandel ""supports allowing the United States to default on its obligations.""",3
17687,"The Atlanta streetcar is expected to create 930 jobs during construction, totaling more than 5,600 jobs over the next 20 years.",3
17688,"""A clause hidden in the Obamacare bill, which is now law, gives Obama the right to form a private army.""",3
17689,"Says Wisconsin Senate recall candidate Jessica King ""voted to increase her pay with taxpayer dollars by 63 percent.""",3
17690,"Virginia state employees ""pay nothing"" toward their pensions.",3
17691,"""Dubious taxpayer-funded"" stimulus spending -- Part II.",3
17692,Says a quote at the top of the redesigned website for the Department of Justice comes from a socialist who wanted to impose global common law.,3
17693,"Says state Sen. Sheila Harsdorf wants to ""eliminate Medicare"" as we know it.",3
17694,"""There are 30,000 people that have been killed with seat belts.""",3
17695,"Former Atlanta Public Schools Superintendent Beverly Hall left the school district ""significantly better than she found it.""",3
17696,"Says that President Obama said, ""Nobody made these guys go to war. ... Now they whine about bearing the costs of their choice?""",3
17697,"Says Wisconsin’s 2011-13 state budget contains ""no fee increases""",3
17698,"""Protesters caused $7.5 million in damage to the Wisconsin State House""",3
17699,"""What I have done -- and this is unprecedented ... is I've said to each agency ... 'look at regulations that are already on the books and if they don't make sense, let's get rid of them.'""",3
17700,"The WIC program ""is an incredibly cost effective program, serving nearly 10 million Americans each year and costing less than $100 per person. In my district, more than 18 percent of residents suffer from food insecurity and depend on WIC to make ends meet.""",3
17701,"Phil Puckett ""voted no on sending the EPA a message that they’ve gone too far not once, but twice.""",3
17702,"Multnomah County’s food action plan ""clearly plans to disrupt the free market system in terms of food choices making it harder and more expensive for many residents to eat their food of choice.""",3
17703,"""It’s just crazy that the government will ... make it illegal to use the old [incandescent] bulbs.""",3
17704,"Because Gov. Chris Christie vetoed a 30-bill job creation package, ""New Jersey ranks 50th in the nation in job creation.""",3
17705,"Says U.S. Rep. Paul Ryan promised to ""end health care for our seniors.""",3
17706,"""I did not say that I would not have them [Muslims] in my Cabinet.""",3
17707,Accuses President Barack Obama of making contradictory claims about efforts to kill Osama bin Laden in 2008 and 2011.,3
17708,Says the Ohio Consumers’ Council office employs 74 lawyers and that the funding them is wasteful duplication.,3
17709,"Michigan and Massachusetts raised their bottle deposit and ""could no longer afford the program because the redemptions were so high there was no profit in there.""",3
17710,"The Central Falls School system ""spent $100,000 on a time clock.""",3
17711,"""A few months into office, (President Barack Obama) traveled around the globe to apologize for America.""",3
17712,"""We're going to be looking at $8 billion a day that we're going to be pouring into foreign countries in order to import that make-up fuel that we're going to need to take the place of what we could have gotten out of the gulf.""",3
17713,"""We are only inches away from ceasing to be a free market economy.""",3
17714,"Says that PolitiFact Ohio confirms that Betty Sutton ""maxed out federal debt""",3
17715,"House Republicans required the use of Styrofoam cups in House cafeterias that are ""part of Koch Industries.""",3
17716,"""Obesity kills 34 children per hour.""",3
17717,"Members of Congress ""receive full pay retirement after serving one term.""",3
17718,Says his barehanded catch posted on YouTube is real.,3
17719,"""Unions don’t have to comply with Obamacare.""",3
17720,"Next year, ""you will be mandated by federal law to get rid of your existing light bulbs.""",3
17721,"""The Democrats have already voted to ban our conventional light bulbs ... in favor of dangerous fluorescent light bulbs.""",3
17722,"Promotes a chart saying that Barack Obama has ""increased the debt"" by 16 percent, compared to George W. Bush, who increased it by 115 percent.",3
17723,"""The $1.8 billion in [transportation] bonding, we don’t have a repayment mechanism.""",3
17724,"""Very, very, very few people get a pat-down"" when they go through airport security.",3
17725,"President Obama’s health care law ""represents a government takeover of health care.""",3
17726,"""The people of Rhode Island don't want same-sex marriage.""",3
17727,"Benzene has ""never been proven to be harmful.""",3
17728,"Says people in Africa ""literally walk two and three hundred miles"" in order to vote.",3
17729,"Says that had E-Verify been in place in Florida when 9/11 terrorists lived here, ""we might have saved the lives of 3,000 Americans.""",3
17730,"Says it probably costs more than $300,000 to run for a seat on the Pedernales Electric Cooperative board of directors.",3
17731,"Says that while his plan would narrow the time for early voting, ""it still will be one of the most aggressive early voting time frames in America.""",3
17732,"President Obama was ""raised Muslim.""",3
17733,"After the U.S.-led military alliance ejected Saddam Hussein’s forces from Kuwait in 1991, the Kuwaitis ""never paid us.""",3
17734,Says the hospital listed on Barack Obama’s just-publicized long-form birth certificate denies the president was born there.,3
17735,"""CNN did a poll recently where Obama and I are statistically tied.""",3
17736,Says protesters at the Wisconsin state Capitol on the night the state Senate passed collective bargaining changes damaged the windshield of his car.,3
17737,"""Seniors will have to find $12,500 for health care because Republicans voted to end Medicare.""",3
17738,"Says ""Congressman Eric Cantor wants to eliminate Social Security.""",3
17739,"Says Gov. Rick Scott lost Florida 331,247 jobs.",3
17740,"﻿Says JoAnne Kloppenburg’s side had a ""3-to-1 money advantage"" in the Wisconsin Supreme Court campaign.",3
17741,"""A report in Navy Times said that 7.3 percent of Army, Navy and Marines have thought about attempting suicide.""",3
17742,"Said Planned Parenthood’s early objective was to ""help kill black babies before they came into the world.""",3
17743,"""We’ve lost 26 million jobs … since (Obama’s) been president.""",3
17744,"Says Wisconsin Supreme Court candidate JoAnne Kloppenburg ""put an 80-year-old farmer in jail for refusing to plant native vegetation on his farm.""",3
17745,"PolitiFact Wisconsin ""concluded that the charge that Justice Prosser prejudges matters that come before the court is True.""",3
17746,Says Supreme Court candidate JoAnne Kloppenburg’s record as a state Justice Department lawyer consists only of the prosecution of cases regarding regulation of docks.,3
17747,"Says the Patient Protection and Affordable Care Act adopted last year contains ""a series of slush funds, set up to stay on the books automatically, with little or no oversight.""",3
17748,"""One. That's the number of new drilling permits under the Obama administration since they came into office.""",3
17749,"Woonsocket needs a garbage-burning power plant because ""residents are paying through the nose for electricity that’s fueled by foreign oil, at prices that are skyrocketing.""",3
17750,"""A U.S. Government Accountability Office report says Planned Parenthood Federation of America cannot find some $1.3 billion given to it by the federal government from 2002 through 2008.""",3
17751,"""Withheld union dues fund half of Dem (Democratic) campaigns in Florida.""",3
17752,"""Any child born prematurely, according to the president, in his own words, can be killed.""",3
17753,"""Roughly 25% of RI has a criminal record""",3
17754,Damage by protesters to the Wisconsin state Capitol will cost $7.5 million to repair.,3
17755,"Says ""union bosses"" bused protesters to a Central Florida education protest.",3
17756,"Says Sheldon Whitehouse said on Senate floor: ""Everybody in Rhode Island who disagrees with me about Obamacare is an Aryan, is a white supremacist.""",3
17757,"As part of efforts to rein in protesters, Republicans in Wisconsin have ""bolted windows inside the Capitol shut.""",3
17758,Says Michelle Obama has 43 people on her staff; Nancy Reagan had just 3.,3
17759,"Says Wendy’s founder ""Dave Thomas left the state literally on his deathbed to avoid the estate tax.""",3
17760,"Says that in a hearing, Rep. Gabrielle Giffords suggested to Gen. David Petraeus that the Army ""put more emphasis on less environmentally damaging methods, like stabbing or clubbing enemy forces in order to minimize the carbon output.""",3
17761,"""Unfortunately we have documented instances where people defecated in the (Statehouse) building.""",3
17762,"""We don’t have bars on campus in Texas. It’s against the law... no alcohol allowed.""",3
17763,"Hitler ""abolished unions and that’s what"" Wisconsin Gov. Scott Walker is ""doing today.""",3
17764,"""Our children do not spend any time in school learning about our own U.S. Constitution.""",3
17765,"Says under his budget-repair bill, ""collective bargaining is fully intact.""",3
17766,"Wisconsin Gov. Scott Walker’s move to limit collective bargaining rights has led to ""riots"" at the Capitol -- ""It's like Cairo has moved to Madison these days.""",3
17767,Welfare programs caused more long-term damage to Detroit than the atomic bomb caused to Hiroshima,3
17768,"Says Wisconsin Gov. Scott Walker ""has threatened to call out the National Guard if workers protest against"" changes to bargaining laws.",3
17769,"Says Travis County, home to Austin, is the most liberal county in the United States.",3
17770,"""The people that went to school with (Barack Obama), they never saw him, they don't know who he is.""",3
17771,"Four state Assembly Democrats ""scored a death blow to northeast Wisconsin’s economy"" by killing hundreds of jobs at a potential Bass Pro Shops near Green Bay.",3
17772,"Foreign Trade Zones allow U.S. ""land to be inhabited by Chinese communists -- communists straight from China! They are to set up little towns and live here.""",3
17773,"The city building code violations on my properties only involve exterior issues; ""within the households, it’s fine.""",3
17774,"""The last Christians are about to leave"" Iraq.",3
17775,"""Illegal aliens cost the state of Rhode Island $400 million a year.""",3
17776,"Says getting ex-cons to successfully return to society is important ""so we are not always faced constantly with recidivism, which is a big problem in the penitentiary today – in the 70 to 80 percent range.""",3
17777,Congressman Robert Hurt has a plan to cut education by 40 percent.,3
17778,"""Gov. Scott Walker and the Republican-controlled state legislature have added over $140 million in new special interest spending""",3
17779,"Says a ""Canadian provincial prime minister came to Ohio for his medical treatment because of the delay in Canadian health care which would have endangered his life.""",3
17780,"Says a Portland school gives Muslim students ""their own school provided prayer room, prayer rugs,"" and lets them ""out of class five times a day to pray to Allah.""",3
17781,"The governor has made a ""commitment to billions of dollars in debt and new spending without any explanation of how he plans to pay that money back.""",3
17782,Gov. Scott Walker hired convicted Assembly Speaker Scott Jensen to oversee a raid on the state employee retirement system to help balance the state budget.,3
17783,"If the Stamp Farm wind turbine is built, the ""health risk of 'flicker' impact created by shadows of blades of turbines poses real and significant health risks, particularly seizures.""",3
17784,Members of Congress and their families and staff are exempt from repaying student loans.,3
17785,"""You’ll find blacks in almost every regiment throughout the South who fought right alongside white Southerners,"" during the Civil War.",3
17786,"Says the state's Medicaid waiver proposal ""has languished in a file cabinet at the Centers for Medicare and Medicaid Services for more than two years.""",3
17787,Unemployment and the housing and auto industry crises can be fixed by giving a million dollars to every worker over age 50 to retire.,3
17788,Says the University of Wisconsin football program is spending almost all of its Bowl Championship Series payout on a Rose Bowl junket for politically connected officials,3
17789,"Those who fail to buy health insurance under ""Obamacare"" face the threat of jail time.",3
17790,"""Since January 2008 the private sector has lost nearly 8 million jobs while local, state and federal governments added 590,000.""",3
17791,"""Already, the mayor of Green Bay is having ribbon-cutting after ribbon-cutting for economic development around the new VA center.""",3
17792,"Governor-elect Scott Walker’s opposition to high-speed rail ""killed 13,000 Wisconsin jobs""",3
17793,"Says Joe Straus ""was co-author of a bill that would have allowed Planned Parenthood to control public school sex education.""",3
17794,"In the case of a catastrophic event, the Atlanta-area offices of the Centers for Disease Control and Prevention will self-destruct.",3
17795,"""The cost-saving measures we put into place at Columbia/HCA drove down national health care inflation from 18% to 8% in seven years.""",3
17796,"""There’s talk in Congress now about basically confiscating your private 401(k) or IRA plan and rolling it into Social Security to strengthen Social Security.""",3
17797,"""This town (Wilmington, Ohio) hasn’t taken any money from the government. They don’t want any money from the government.""",3
17798,New food safety legislation will regulate backyard gardening.,3
17799,Rebuilding three high schools will benefit 40 percent of Portland Public School students.,3
17800,"Small businesses that have ""$250,000 in gross sales for the business. They're the ones that are looking at massive tax increases.""",3
17801,"Said they reached a  ""power-sharing agreement"" with Republican Lt. Gov. Casey Cagle",3
17802,"The cap-and-trade bill before Congress ""prevents you from selling your home without the permission of the EPA administrator.""",3
17803,"President Obama, Sen. Harry Reid and Rep. Nancy Pelosi passed a ""$1.2 trillion stimulus bill.""",3
17804,Says over 25 percent of the Texas budget funds services to non-U.S. citizens.,3
17805,"""Pres. Obama's finance team is recommending a . . . 1% tax on all transactions at any financial institution.""",3
17806,"""Congresswoman Kathy Castor voted to spend $2.6 million to teach prostitutes in China to drink responsibly.""",3
17807,"Patrick Rose ""voted to explore a state income tax.""",3
17808,"""Dan Gelber: On the record against scholarships to help our needy children attend Jewish private schools.""",3
17809,"""North Dakota's economy is reeling.""",3
17810,"Says Republican gubernatorial candidate Scott Walker ""increased his own pay by $50,000.""",3
17811,"Vows to keep Georgia's race for governor ""civil"" and focused on the ""positive.""",3
17812,"""Congressman Kasich wants to use our tax dollars to give secret bonuses to his corporate friends.""",3
17813,"Says Republican candidates in key Wisconsin Assembly races ""side with those who want to privatize Social Security -- and risk our retirements on Wall Street.""",3
17814,"Says state Senate candidate ""Monk Elmer voted to exceed the (school district property tax) spending caps.""",3
17815,"In the past two years, Democrats have ""spent more money than this country has spent in the last 200 years combined.""",3
17816,"""I lost my health insurance and my doctor because of Obamacare.""",3
17817,"Ed Perlmutter voted for ""Viagra for rapists"" paid for with tax dollars.",3
17818,"Since Rep. John Boccieri’s election, ""Ohio has lost 600,000 jobs"" and his district’s ""unemployment has doubled.""",3
17819,"""The Taliban has been there for years and years, I mean, hundreds of thousands of years.""",3
17820,"Says PolitiFact says Amendment 4 ""will force counties and cities across Florida to raise taxes and fees.""",3
17821,"Says Rick Perry recently said he ""wanted another (Texas) business tax.""",3
17822,Says John Kitzhaber wants a sales tax so people without jobs pay taxes.,3
17823,"The new health care law will ""force seniors into Barack Obama's government-run health care program.""",3
17824,Says Texas voters are being asked to act this November on a proposed constitutional amendment affecting property taxes.,3
17825,"Under the new health care law, ""the first person (a) patient has to go to is a bureaucrat. That is called a panel.""",3
17826,"Rick Scott ""doesn't have any ties to a lobbyist.""",3
17827,"""We haven't yet taken out a negative ad.""",3
17828,"Says ""Tom Barrett supports a government takeover of our health care""",3
17829,"Chris Coons has ""Marxist beliefs.""",3
17830,"Says Steve Kagen ""promised us jobs, voting for the $787 billion stimulus. Cost: another 77,000 jobs lost.""",3
17831,"Say Matt Wand cut Troutdale police, created a slush fund for himself.",3
17832,Says campaign contributions to her rival for a state House seat was money intended for schoolchildren.,3
17833,Says Sal Esquivel wants a 5 percent state sales tax on groceries.,3
17834,"Says ""the headlines … tell the story"" of how Walker has ""mismanaged"" Milwaukee County",3
17835,"Peter DeFazio ""will sneak in a 1 percent tax on all banking transactions.""",3
17836,"Rick Perry thinks ""injecting 11- and 12-year-old girls with a controversial drug (the HPV vaccine), without a parent's consent, is a good idea.""",3
17837,A bill to save teacher jobs is completely paid for by closing corporate tax loopholes.,3
17838,"Says the Feingold garage ad ""is a fake: He’s not standing in front of his house.""",3
17839,"""It takes as much energy to make a solar panel as it likely generates in its entire life.""",3
17840,"""Politician Reid Ribble wants to phase out Social Security, forcing Wisconsin seniors to fend for themselves.""",3
17841,"""If you look at the application for a security clearance, I have a clearance that even the president of the United States cannot obtain because of my background.""",3
17842,"Says John Boehner ""admits 'we are not going to be any different than we’ve been' "" by returning to ""the same failed economic policies"" that ""wrecked our economy.""",3
17843,"A bill by Earl Blumenauer would ""mandate GPS tracking devices on all our vehicles.""",3
17844,"Marco Rubio tried to insert ""$1.5 million for a rowing institute"" into the state budget.",3
17845,"Candidate for governor Roy Barnes has been ""fighting hard"" to let illegal immigrants vote.",3
17846,"""Under Tom Barrett’s leadership, violent crime in Milwaukee has decreased by over 20% -- to its lowest levels in more than 20 years.""",3
17847,"""Speaker Pelosi ... has been busy sticking the taxpayer with her $100,000 bar tab for alcohol on the military jets that she's flying.""",3
17848,"""Ganley said that if elected, he wants to ‘cut the dickens’ out of Social Security, Medicare and Veterans’ benefits.""",3
17849,"""I've been outspent by my opponents every time I've run for U.S. Senate.""",3
17850,"Ron Klein ""repeatedly voted in favor of amnesty for illegal immigrants.""",3
17851,"""The stimulus has not created one private sector job.""",3
17852,"Says a ""Pro-Stimulus economist admits it is not working … """,3
17853,"""Sean Duffy backed plan to privatize Social Security.""",3
17854,"""When the mayor of Providence's brother wrote over 100 grand in bad checks to the city, Joe Fernandez didn't have the guts to prosecute him. He let him off the hook.""",3
17855,"""Our law enforcement agencies have found bodies in the desert, either buried or just lying out there, that have been beheaded.""",3
17856,Lindsey Graham endorsed Charlie Crist for U.S. Senate.,3
17857,"""Our most important work has been creating and retaining almost 55,000 Ohio jobs.""",3
17858,"""I asked (then-Secretary of State Condoleezza Rice) how many people had died and she did not know the answer to that question.""",3
17859,"""80 to 85 percent of my campaign funds go to donations to various organizations throughout the City of Providence.""",3
17860,"""The government is trying to now close the Lincoln Memorial for any kind of large gatherings.""",3
17861,President Obama is a Muslim.,3
17862,"Under the new health care law, ""all real estate transactions will be subject to a 3.8% Sales Tax""",3
17863,Says Bill White is refusing to debate.,3
17864,"""Phoenix, Ariz., is the No. 2 kidnapping capital of the world.""",3
17865,"Cap and trade legislation that Zack Space supported ""would cost the average household approximately $1,761 per year in increased energy rates.""",3
17866,"""Obama admits he is not a citizen.""",3
17867,"""In recent years, Rep. LaTourette has sponsored legislation that would increase spending by 551.6 percent.""",3
17868,"""Democrats are poised now to cause this largest tax increase in U.S. history.""",3
17869,"""Ninety-four percent of small businesses will face higher taxes under the Democrats' plan.""",3
17870,"""We have my opponent Sam Olens to thank for [the Arizona immigration ruling] since he was on the team that got Clinton elected.""",3
17871,"When Obama went to Pakistan in 1981, he could not have been traveling as a U.S. citizen.",3
17872,A transcript released by Occidental College proves that Barack Obama was an Indonesian citizen.,3
17873,Justice Antonin Scalia agreed for the Supreme Court to hear a case about whether Barack Obama is eligible to be President.,3
17874,"""Nobody’s invited us"" to the Obama events in Atlanta.",3
17875,"""There's no negative advertising in my campaign at all.""",3
17876,"Karen Handel ""would have felt like it was OK to go in and abort"" Sarah Palin's son Trig, who has Down syndrome.",3
17877,"""Sixty percent of the Hispanics"" support the Arizona immigration law",3
17878,"Transporting drugs ""is the price of admission"" for people crossing the border illegally.",3
17879,"""We don't get a lot of calls from this White House… I have, frankly, never had a call from them.""",3
17880,Says Gov. Rick Perry is “by far and away the highest-paid state employee on an hourly basis.”,3
17881,"Blue Cross headquarters has ""a $30,000 granite table.""",3
17882,"Blue Cross’ new $90-million Providence headquarters ""was outfitted with $25 million in decor.""",3
17883,"""Four years as a congressman, he [U.S. Rep. Hank Johnson] never talked about MARTA.""",3
17884,"""Bill McCollum has accepted thousands from lobbyists for Planned Parenthood.""",3
17885,"U.S. Rep. Jim Langevin didn't want a border fence to block illegal immigration ""because he is afraid that someone will get hurt trying to go around the fence.""",3
17886,"With his decision on whether to fire Gen. Stanley McChrystal, President Obama ""has to fix yet another problem he inherited from the Bush administration.""",3
17887,"""Without representation, (the IRS) can increase taxes.""",3
17888,"""Ninety-four percent of the bills that pass the Senate have no debate, no vote, no amendments, no reading of the bill, no online disclosure.""",3
17889,Says she was never a  member of the Georgia Log Cabin Republicans.,3
17890,Georgia could get money for schools by scraping “the gold off the gold dome” of the state Capitol.,3
17891,"Starting in 2011, ""you will be required to pay taxes"" on ""the value of whatever health insurance you are given by the company.""",3
17892,"""In 20 years there will be enough Muslim voters in the U.S. to elect the president by themselves.""",3
17893,Barack Obama appeared in the video for 'Whoomp! (There it is!)',3
17894,"""My opponent in November of 2008 sent a missive to the White House, to President Obama-elect, and said, 'Here's how you need to sell cap-and-trade to the American people.' """,3
17895,"Under the new health care law, the elderly will be denied care when they have ""passed the age limit for treatment.""",3
17896,"""Barbara Boxer's worried about the weather"" instead of terrorism as the biggest threat to national security.",3
17897,Says Gov. Rick Perry is “spending Texans’ hard-earned money to live like Louie XIV.”,3
17898,"“In three days last week, (Gov. Rick) Perry flew to five cities at taxpayers’ expense, holding press conferences, delivering $2,325,000 in checks.”",3
17899,"Elena Kagan is ""a New York City radical, Marxist lawyer through and through.""",3
17900,"""Louisiana Sen. Mary Landrieu received almost $1.8 million from BP over the last decade.""",3
17901,"""McCollum admitted he didn't think that the subprime mortgage crisis was a big deal, telling reporters he thought that the subprime collapse had been exaggerated by the media and investors and that 'it's not the end of the world.' """,3
17902,"""Up until two weeks ago, John McCain was a leading proponent of amnesty. Now with me challenging him, suddenly he has changed.""",3
17903,"""We researched to find out if anybody on Fox News had ever said you're going to jail if you don't buy health insurance. Nobody's ever said it.""",3
17904,Links jailed lobbyist Jack Abramoff to Rep. C.W. Bill Young.,3
17905,"Says the new health care law delivers a ""$13 billion tax increase on families with special needs.""",3
17906,"Says Republican state leaders are using ""Soviet-style"" budget management.",3
17907,"Obama said troops ""whine about bearing the costs"" of going to war.",3
17908,"""The path to ObamaCare becoming law all started with Charlie Crist supporting President Obama's $787 billion stimulus.""",3
17909,"""I never considered myself a maverick.""",3
17910,"""An audit of the last census found that over 370,000 people living in Texas were not counted, and our state lost an estimated $1 billion in federal funds as a result.""",3
17911,"""The number of uninsured people in Massachusetts is about the same as it was when the mandates were passed in 2006.""",3
17912,“The bill also provides full federal funding for abortions…”,3
17913,"The Democratic health care plan is a ""government takeover of nearly 20 percent of our economy.""",3
17914,"""The Massachusetts Supreme Court...defined marriage as simply, quote, the establishment of intimacy ... I guess that would mean if you really had affection for your horse, I guess you could marry your horse.""",3
17915,"People ""can't go fishing anymore because of Obama.""",3
17916,"My ""border security efforts have led to a 60 percent decrease in border crime.""",3
17917,"""A government panel that didn't include cancer specialists says women shouldn't receive mammograms until age 50...If government takes over health care, recommendations like these could become the law for all kinds of diseases.""",3
17918,"""The economy began its nose dive when Democrats took control of Congress in January 2007.""",3
17919,"""Bill White ... supports the ‘ObamaCare’ socialized medicine plan, as well as ‘Cap and Trade’ legislation that would kill thousands of Texas jobs.""",3
17920,Says the Texas State Board of Education is considering eliminating references to Christmas and the Constitution in textbooks.,3
17921,"""Congressman McCollum voted to dismantle Social Security.""",3
17922,"""I'm glad for the wording of it (an ethics report on corporate-sponsored Congressional trips) because clearly the wording exonerates me.""",3
17923,"The Democratic health care plan is a ""government takeover of our health programs.""",3
17924,"The stimulus bill ""didn’t create one new job.""",3
17925,"Bill White ""is discriminating. He's taking jobs from African Americans and giving them to his friends.""",3
17926,"""Bill White has presided over the construction of what may be the world's largest abortion clinic.""",3
17927,"The president's health care proposals will cause ""most Americans to have their premiums increased, not decreased, and hundreds of millions of people lose their current insurance coverage.""",3
17928,"There are ""high administrative costs"" when you donate to Haiti relief through the White House Web site.",3
17929,Says Land Commissioner Jerry Patterson threatened to shoot him.,3
17930,"""Sen. Hutchison abandoned Republicans and stood with Democrats to ensure health care legislation would pass quickly.""",3
17931,"A recent Obama executive order could ""lead to a number of investigations by Interpol in the United States, potentially aimed at American officials.""",3
17932,"""The attorney general requires that rape victims pay for the rape kit.""",3
17933,"""We had no domestic attacks under Bush.""",3
17934,"President Obama ""doesn't ... want to admit we're at war.""",3
17935,"A data-storing microchip ""would be implanted in the majority of people who opt to become covered by the public health care option.""",3
17936,"Under the cap-and-trade bill, homes would have to be retrofitted to meet energy and water efficiency standards before they could be sold.",3
17937,"Maj. Nidal Hasan, the man accused of the Fort Hood shootings, ""was an ADVISOR to the Obama Administration.""",3
17938,"""In the health care bill, we're now offering insurance for dogs.""",3
17939,"""I didn't endorse"" the federal stimulus bill.",3
17940,"Page 92 of the House health care bill ""says specifically that people can't purchase private health insurance after a date certain.""",3
17941,You must list all your guns on your 2010 tax return.,3
17942,"Barack Obama wrote a thesis at Columbia University in which he criticized ""plutocratic thugs"" and said the Constitution gave Americans ""the shackles of hypocrisy.""",3
17943,"If President Obama signs the Copenhagen climate change treaty, he ""will sign your freedom, your democracy, and your prosperity away forever — and neither you nor any subsequent government you may elect would have any power whatsoever to take it back again.""",3
17944,"The Obama White House is renaming Christmas trees ""holiday trees.""",3
17945,"""For the first time in history, the Democratic Congress will not allow an increase in the social security COLA (cost of living adjustment).""",3
17946,"Photo of ""tea party"" protests shows crowd sprawling from Capitol to Washington Monument",3
17947,"Over the past few months, we've learned that ""we just can't count on the media to debunk"" lies about health insurance reform.",3
17948,"Schoolchildren across the nation ""will be forced to watch the president justify his plans for government-run health care, banks, and automobile companies, increasing taxes on those who create jobs, and racking up more debt than any other president.""",3
17949,"""President Obama . . . wants to mandate circumcision.""",3
17950,"The Department of Veterans Affairs has ""a manual out there telling our veterans stuff like, 'Are you really of value to your community?' You know, encouraging them to commit suicide.""",3
17951,Birthers have obtained a copy of Obama's Kenyan birth certificate.,3
