,source,text,type,category,label,English,text_size,subject,contains_name
471, Viorica Dăncilă,„Nu e vina mea că regele Iordaniei nu a mai venit.”, DECLARAȚII Externe,Fals,3,"""It is not my fault that the king of Jordan has not come."" ",small,Externe,yes
472, Liviu Dragnea,„Am depășit Portugalia la PIB. Urmează Cehia.” , DECLARAȚII Economie,Parțial Fals,2,"""We have surpassed Portugal in GDP. The Czech Republic is coming. ” ",small,Economie,no
473, Dacian Cioloș,"„[...]Când am fost comisar european, am crescut subvențiile pentru agricultorii români. Ceea ce primesc acum agricultorii români sunt subvențiile care au fost decise atunci când eram eu comisar și lucram pentru România [...].”", DECLARAȚII Agricultura,Adevărat,0,"""[...] When I was European Commissioner, I increased subsidies for Romanian farmers. What Romanian farmers are now receiving are the subsidies that were decided when I was a commissioner and working for Romania [...]. ” ",small,Economie,yes
474, Siegfried Mureșan,"„PSD se laudă că România a depășit PIB-ul Portugaliei, deși Portugalia are jumătate din populația României.”", DECLARAȚII Economie,Adevărat,0,"""PSD boasts that Romania has exceeded Portugal's GDP, although Portugal has half of Romania's population."" ",small,Economie,yes
476, Siegfried Mureșan,"„De când România a aderat la UE, la 1 ianuarie 2007, am contribuit cu 17 miliarde de euro în bugetul Uniunii și am primit 51 de miliarde de euro.”", DECLARAȚII Externe,Adevărat,0,"""Since Romania joined the EU on January 1, 2007, we have contributed 17 billion euros to the Union's budget and received 51 billion euros."" ",small,Externe,no
477, Claudiu Nasui,"„România a înregistrat în 2018 cel mai mare deficit de cont curent din ultimii 10 ani.""", DECLARAȚII Economie,Adevărat,0,"""Romania registered in 2018 the largest current account deficit in the last 10 years."" ",small,Economie,no
478, Viorica Dăncilă,„Bugetul pe anul 2019 prevede cea mai mare alocare de fonduri pentru Sănătate din întreaga istorie a României.”, DECLARAȚII Sanatate,Parțial Fals,2,"""The 2019 budget provides for the largest allocation of funds for health in the entire history of Romania."" ",small,SanatateMediu,no
480, Dacian Cioloș,"„Dacă ne facem un calcul cine a fost la guvernare din 1990, cam 70% a fost PSD.”", DECLARAȚII Politica,Parțial Adevărat,1,"""If we calculate who has been in power since 1990, about 70% was PSD."" ",small,Politica,yes
482, Dan Barna,"„În momentul de faţă, aparenţa, ca să nu vorbesc de o certitudine, este că Liviu Dragnea nu mai are majoritate la Camera Deputaţilor.”", DECLARAȚII Politica,Adevărat,0,"""At the moment, the appearance, not to mention a certainty, is that Liviu Dragnea no longer has a majority in the Chamber of Deputies."" ",small,Politica,yes
483, Liviu Dragnea,"“Faptul că au fost mii de dosare deschise din oficiu împotriva unor judecători pe deciziile luate, adică pe sentințele date, mie mi se pare un lucru de o gravitate foarte mare.”", DECLARAȚII Justitie,Fals,3,"""The fact that there were thousands of cases opened ex officio against some judges on the decisions taken, ie on the sentences given, seems to me to be a very serious matter."" ",small,Justitie,no
484, Tudorel Toader,„Doamna Kovesi nu a fost revocată anul trecut pentru că DNA viza politicieni corupți. A fost revocată pentru că DNA încălca legea. Curtea noastră constituțională a stabilit asta.”, DECLARAȚII Justitie,Fals,3,"""Ms. Kovesi was not fired last year because DNA targeted corrupt politicians. She was fired because DNA violated the law. Our constitutional court has ruled that. "" ",small,Justitie,yes
487, Florin Câțu,„Eugen Teodorovici [...] ești primul ministru din istoria României căruia i se întoarce bugetul de Președinte și CCR.” , DECLARAȚII Politica,Adevărat,0,"""Eugen Teodorovici [...] you are the prime minister in the history of Romania to whom the budget of the President and the RCC is returned."" ",small,Politica,yes
489, Liviu Dragnea,"„Nu se poate, de 10 ani de zile tot le creşte bugetul. Dar ce fac, frate?”", DECLARAȚII Politica,Parțial Fals,2,"""It is not possible, for 10 years they have been increasing their budget. But what do I do, brother? ” ",small,Politica,no
490, Călin Popescu Tăriceanu,"„Creșterea veniturilor a fost cu mult mai mare decât creșterea inflației. În termeni neți, oamenii au mai mulți bani în buzunar.”", DECLARAȚII Economie,Parțial Adevărat,1,"""The increase in revenues was much higher than the increase in inflation. In clear terms, people have more money in their pockets. ” ",small,Economie,yes
492, Eugen Nicolicea,“Legea română nu lasă loc de interpretări în ceea ce privește prevederile potrivit cărora suspendarea activității unităților de parchet reprezintă infracțiune și se pedepsește ca atare.”, DECLARAȚII Justitie,Fals,3,"""Romanian law leaves no room for interpretation regarding the provisions according to which the suspension of the activity of the prosecutor's office units is a crime and is punished as such."" ",small,Justitie,no
493, Dan Barna,"„România este ţara care se împrumută la cea mai mare dobândă din Europa, suntem mai rău decât Grecia în perioada ei de criză.”", DECLARAȚII Finante,Parțial Fals,2,"""Romania is the country that borrows at the highest interest rate in Europe, we are worse than Greece in its time of crisis."" ",small,Economie,no
494, PSD,"„Campania electorală a lui Iohannis Bețe-n-Roate va costa România câte 6,9 de milioane euro/zi reprezentând fonduri europene neabsorbite la Ministerul Transporturilor și la Ministerul Dezvoltării.”", DECLARAȚII Finante,Fals,3,"""Iohannis Bețe-n-Roate's election campaign will cost Romania 6.9 million euros / day representing unabsorbed European funds at the Ministry of Transport and the Ministry of Development."" ",small,Economie,yes
497, Mihai Fifor,  „Secția pentru magistraţi a fost scoasă de sub DNA cu acordul CSM.”    , DECLARAȚII Justitie,Adevărat,0,"""The section for magistrates was removed from the DNA with the consent of the SCM."" ",small,Justitie,yes
510, USR,România se numără printre țările cu cea mai scăzută rată de vaccinare antigripală din Europa: 5.2%!, DECLARAȚII Sanatate,Adevărat,0,Romania is among the countries with the lowest flu vaccination rate in Europe: 5.2%! ,small,SanatateMediu,no
511, Ecaterina Andronescu,"„Au fost peste 2600 de şcoli fără toaletă în clădirea şcolii, ci cu toaletă în curte, mai sunt 1460.”", DECLARAȚII Educatie,Fals,3,"""There were over 2600 schools without a toilet in the school building, but with a toilet in the yard, there are still 1460."" ",small,Social,no
513, Ludovic Orban,"""Avem o viziune de eficientizare a administraţiei. ️În nicio ţară europeană nu există 28 de miniştri cum există în Guvernul actual. Formula noastră de Guvern conţine 16 miniştri.""", DECLARAȚII Politica,Adevărat,0,"""We have a vision of streamlining the administration. ️In no European country are there 28 ministers as there are in the current Government. Our Government formula contains 16 ministers."" ",small,Politica,yes
522, Tudorel Toader,"„[...] de ce nu vă duceți în Statele Unite, unde procurorul general a fost demis pe loc, sau în Germania? La noi tragem proceduri, spunem că nu există nimic.” ", DECLARAȚII Politica,Fals,3,"""[...] why don't you go to the United States, where the attorney general was fired on the spot, or to Germany? We have procedures in place, we say there is nothing. "" ",small,Politica,yes
523, Klaus Iohannis,"N-o să vă vină să credeți, sunt 70 de politicieni care au fost sau sunt miniștri în aceste guverne în nici 2 ani. Așa nu se poate guverna.", DECLARAȚII Politica,Parțial Adevărat,1,"You will not believe, there are 70 politicians who have been or are ministers in these governments in less than 2 years. This is not the way to govern. ",small,Politica,yes
524, Lia Olguța Vasilescu,"„În ceea ce privește Ministerul Muncii, vreau să vă spun că în proporție de 97% sunt realizate măsurile prevăzute în Programul de guvernare”", DECLARAȚII Politica,Fals,3,"""Regarding the Ministry of Labor, I want to tell you that 97% of the measures provided in the Government Program are implemented"" ",small,Politica,yes
529, Liviu Dragnea,"„De asemenea, Curtea Constituțională a zis în decizia respectivă că este evidentă utilitatea acestei secții [n.r. pentru investigarea infracțiunilor din justiție]”", DECLARAȚII Justitie,Parțial Fals,2,"""Also, the Constitutional Court said in that decision that the usefulness of this section is obvious [n.r. for the investigation of criminal offenses] "" ",small,Justitie,yes
532, Florin Iordache,"„Sunt câteva chestiuni care vizează mai multe aspecte. Chestiunea cu pensionarea, cu CSM, cu membrii societății civile din CSM și revocarea membrilor CSM, toate se regăsesc în observațiile Comisiei de la Veneția”.", DECLARAȚII Justitie,Parțial Fals,2,"""It simply came to our notice then. The issue of retirement, with the SCM, with the members of the civil society from the SCM and the revocation of the SCM members, are all found in the observations of the Venice Commission ”. ",small,Justitie,yes
539, Călin Popescu Tăriceanu,"Este o formă de discriminare pentru că acest mecanism [MCV, n.n.] nu se aplică decât României.", DECLARAȚII Externe,Fals,3,"It is a form of discrimination because this mechanism [MCV, n.n.] only applies to Romania. ",small,Externe,yes
541, Liviu Dragnea,„Pe oameni îi sperie că există țări în care s-a legalizat căsătoria dintre un om și un animal”., DECLARAȚII Politica,Fals,3,"""People are scared that there are countries where marriage between a man and an animal has been legalized."" ",small,Politica,yes
542, Călin Popescu Tăriceanu,"[...] nicăieri, nicio țară din Europa, nu se admit manifestații în preajma clădirilor statului, cum a fost cazul la noi, aviz amatorilor pe mai departe. [...]", DECLARAȚII Politica,Fals,3,"[...] nowhere, no country in Europe, demonstrations are allowed near the state buildings, as was the case here, opinion of amateurs further. [...] ",small,Politica,no
543, Liviu Dragnea,Vor să mă bage la puşcărie cu un complet făcut cu încălcarea legii., DECLARAȚII Justitie,Fals,3,They want to put me in jail with a complete violation of the law. ,small,Justitie,yes
545, Ioan Mircea Pașcu,"„Felicitari, dle Cioloș, deci, deși erați informat oficial încă din Iunie 2016, nu ați intreprins absolut nimic, pana la “luarea de poziție” referitoare la “incompetenta” actualului guvern!?”", DECLARAȚII Politica,Fals,3,"""Congratulations, Mr. Cioloș, so, although you were officially informed since June 2016, did you do absolutely nothing, until the"" taking of a position ""regarding the"" incompetence ""of the current government !?"" ",small,Politica,yes
549, Eugen Teodorovici,"Fondul de rezervă a primului-ministru este astăzi pe zero, pentru că am alimentat tot timpul situaţiile care au apărut: inundaţii, calamităţi naturale, pesta porcină", DECLARAȚII Finante,Parțial Adevărat,1,"The reserve fund of the prime minister is today at zero, because we have always fed the situations that have occurred: floods, natural disasters, swine fever ",small,Economie,yes
558, Klaus Iohannis,"„Ordonanța menține doar programul de finanțare NUCLEU și anulează finanțările instituționale de performanță, renunțându-se la evaluarea internațională.”", DECLARAȚII Finante,Adevărat,0,"""The ordinance maintains only the NUCLEUS funding program and cancels institutional performance funding, waiving international evaluation."" ",small,Economie,no
560, Claudiu Nasui,„Trebuie să existe dialog între putere și opoziție. Știți câte amendamente ale opoziției au trecut pentru codul penal sau pentru codul de procedură penală?  Zero! Ăsta este nivelul dialogului.” , DECLARAȚII Justitie,Parțial Fals,2,"""There must be a dialogue between the power and the opposition. Do you know how many amendments the opposition has passed to the criminal code or the code of criminal procedure? Zero! That is the level of dialogue. "" ",small,Justitie,no
564, Viorica Dăncilă,"Tot în domeniul investițiilor finalizate la nivel local în acest semestru, regăsim terminalul multi modal Străulești, dar și varianta ocolitoare pentru Caracal, stadionul Târgu Jiu și bazinul de înot de la Focșani", DECLARAȚII Politica,Parțial Fals,2,"Also in the field of investments completed locally this semester, we find the multi-modal terminal Străulești, but also the detour for Caracal, the Târgu Jiu stadium and the swimming pool in Focșani ",small,Politica,no
570, Viorica Dăncilă,"„Legile justiţiei, Codul Penal, Codul de procedură penală sunt de fapt legi interne care nu afectează statul de drept. Nu aş vrea ca MCV-ul să aibă în vedere aceste aspecte.”", DECLARAȚII Justitie,Fals,3,"""The laws of justice, the Criminal Code, the Code of Criminal Procedure are in fact domestic laws that do not affect the rule of law. I would not want MCV to consider these issues. "" ",small,Justitie,yes
571, Cătălin Rădulescu,Nu cred că a existat în practică ca un funcționar public care a făcut abuz a făcut pentru un prieten., DECLARAȚII Justitie,Fals,3,I don't think there was in practice that a public servant who abused did for a friend. ,small,Justitie,no
572, Liviu Pop,Nu există nici o prevedere din Codul Penal care să-i servească preşedintelui Liviu Dragnea, DECLARAȚII Justitie,Fals,3,There is no provision in the Criminal Code that would serve President Liviu Dragnea ,small,Justitie,no
577, Florin Câțu,"În acest guvern nu există o singură persoană care să fi lucrat o secundă în sectorul privat. Nu avem oameni care să-și fi asumat un risc. La Ministrul Finanțelor, acest lucru se vede.", DECLARAȚII Politica,Fals,3,"There is not a single person in this government who has worked in the private sector for a second. We don't have people taking a risk. At the Minister of Finance, this can be seen. ",small,Politica,yes
581, Cătălin Rădulescu,"„Eu susţin că atât timp cât în Europa abuzul în serviciu e dezincriminat, a condamna un om pe abuz în serviciu mi se pare o chestie destul de nelalocul ei.""", DECLARAȚII Justitie,Fals,3,"""I argue that as long as abuse of office in Europe is decriminalized, convicting a person of abuse of office seems to me a rather inappropriate thing."" ",small,Justitie,yes
586, Grațiela Gavrilescu,"Ploieștiul riscă să intre în procedură de infringement dacă domnul primar nu va supune, prin ordine de zi, deci hotărâre de consiliu, pentru a implementa un plan de măsuri pe calitatea aerului", DECLARAȚII Mediu,Parțial Fals,2,"Ploiești risks entering into infringement proceedings if the mayor does not submit, by agenda, so council decision, to implement a plan of measures on air quality ",small,SanatateMediu,no
588, Siegfried Mureșan,"România nu a absorbit până acum niciun ban din cele 302 milioane de euro alocate țării noastre prin Inițiativa pentru Ocuparea Tinerilor, în exercițiul financiar 2014 - 2020", DECLARAȚII Politica,Adevărat,0,"Romania has so far not absorbed any money from the 302 million euros allocated to our country through the Youth Employment Initiative, in the financial year 2014 - 2020 ",small,Politica,yes
589, Călin Popescu Tăriceanu,Știți că referendumurile sunt caracteristice unor anumite tipuri… și anume regimurilor totalitare., DECLARAȚII Electoral,Fals,3,You know that referendums are characteristic of certain types… namely totalitarian regimes. ,small,Politica,no
591, Florin Câțu,Nu sunt bani pentru pensii și salarii., DECLARAȚII Finante,Parțial Fals,2,There is no money for pensions and salaries. ,small,Economie,no
595, Liviu Dragnea,"[despre punctul de pensie] Este o creştere de 26,2 la sută, din ceea ce ştim noi, se pare că este cea mai mare creştere realizată într-un asemenea interval de timp.", DECLARAȚII Politica,Fals,3,"[about the pension point] It is an increase of 26.2 percent, from what we know, it seems to be the largest increase achieved in such a time frame. ",small,Politica,no
597, Klaus Iohannis,"Întregul pachet legislativ a fost adoptat de Parlament - atenţie - într-o săptămână şi apoi, natural, au fost necesare mai bine de patru luni şi trei decizii ale Curţii Constituţionale pentru a corecta unele prevederi. ", DECLARAȚII Politica,Parțial Fals,2,"The whole legislative package was adopted by the Parliament - be careful - in a week and then, naturally, it took more than four months and three decisions of the Constitutional Court to correct some provisions. ",small,Politica,yes
598, Valentin Popa,"Decizia redistribuirii locurilor finanțate de stat se poate lua prin modificarea hotărârii inițiale de repartizare a locurilor bugetate în cadrul Senatului Universității, în baza unei metodologii, proceduri sau decizii interne", DECLARAȚII Educatie,Parțial Adevărat,1,"The decision to redistribute state-funded places can be taken by amending the initial decision to allocate budgeted places within the University Senate, based on a methodology, procedures or internal decisions. ",small,Social,yes
600, Liviu Dragnea,"În UE media inflației este de 1,7%, deci noi suntem sub medie ca inflație.", DECLARAȚII Economie,Fals,3,"In the EU, the average inflation rate is 1.7%, so we are below average in terms of inflation. ",small,Economie,yes
602, Rovana Plumb,România depășește state membre ale UE cu experienţă de zeci de ani în atragerea de fonduri europene nerambursabile., DECLARAȚII Politica,Parțial Fals,2,Romania surpasses EU member states with decades of experience in attracting non-reimbursable European funds. ,small,Politica,no
606, Stelian Ion,"Sperăm şi din partea preşedintelui o reacţie, pentru că vor veni aceste legi la promulgare şi are posibilitatea unei reexaminări, poate că va sesiza şi Comisia de la Veneţia, e în atributul său.", DECLARAȚII Politica,Adevărat,0,"We also hope from the president a reaction, because these laws will come to promulgation and he has the possibility of a re-examination, maybe he will also notify the Venice Commission, it is in his attribute. ",small,Politica,yes
608, Liviu Dragnea,"Programul nostru de guvernare [...] a produs şi 7% creştere economică, cea mai mare din lume în 2017.", DECLARAȚII Economie,Parțial Fals,2,"Our government program [...] also produced 7% economic growth, the highest in the world in 2017. ",small,Economie,no
611, Tudorel Toader,"Am notat aici faptul că au fost realizate anchete -evident- penale în temeiul Ordonanţei 13, Ordonanţă declarată ca fiind constituţională în conţinutul ei, aspecte care au generat acel conflict constatat prin Decizia 68/2017.", DECLARAȚII Justitie,Fals,3,"We noted here that -obvious- criminal investigations were carried out under Ordinance 13, Ordinance declared to be constitutional in its content, aspects that generated that conflict found by Decision 68/2017. ",small,Justitie,no
614, Luminița Jivan,România a ajuns la performanța de a se încadra în criteriile de convergență pentru aderarea la zona euro., DECLARAȚII Finante,Fals,3,Romania has reached the performance of meeting the convergence criteria for joining the euro area. ,small,Economie,no
615, Lucian Șova,"Preţul forţei de muncă din România, dacă vă aşteptaţi să fie mai scăzut decât în celelalte ţări europene, cred că v-aţi făcut un calcul greşit.", DECLARAȚII Munca,Fals,3,"The price of labor in Romania, if you expect it to be lower than in other European countries, I think you made a wrong calculation. ",small,Social,no
617, Siegfried Mureșan,România a înregistrat cele mai mari scumpiri ale carburanților din Uniunea Europeană din cauza supraaccizei introduse de PSD - ALDE., DECLARAȚII Energie,Adevărat,0,Romania registered the highest fuel prices in the European Union due to the excise tax introduced by PSD - ALDE. ,small,Economie,yes
618, Liviu Dragnea,Guvernele PSD-ALDE au depășit cifrele asumate și au făcut asta în condiții politice foarte ostile., DECLARAȚII Politica,Fals,3,The PSD-ALDE governments exceeded the assumed figures and did so in very hostile political conditions. ,small,Politica,yes
619, Petre Florin Manole,"Pe bugetul votat în Parlament la sfârşitul anului trecut pentru anul acesta, bugetul pe investiţii este mai mare cu 43% decât anul trecut.", DECLARAȚII Finante,Fals,3,"On the budget voted in Parliament at the end of last year for this year, the investment budget is 43% higher than last year. ",small,Economie,yes
620, Cristian Ghinea,Avem cel mai mare număr de ministere din Uniunea Europeană., DECLARAȚII Politica,Adevărat,0,We have the largest number of ministries in the European Union. ,small,Politica,no
623, Niculae Bădălău,"Magistraţii nu au dreptul, prin lege, să protesteze. Au ieşit în faţa sediilor. Aşa cum vă spuneam este o lege care încă nu e finalizată. Atunci pentru ce protestează?", DECLARAȚII Politica,Fals,3,"Magistrates do not have the right, by law, to protest. They went out in front of the headquarters. As I was telling you, this is a law that is not yet finalized. Then why are they protesting? ",small,Politica,yes
625, Florin Iordache,[Amendamentele] Nu depășesc cadrul directivei europene!  , DECLARAȚII Justitie,Parțial Fals,2,[Amendments] Do not go beyond the framework of the European Directive! ,small,Justitie,yes
629, Toma Petcu,"Apanajul stabilirii concrete a consumatorului vulnerabil este în acest moment, pe legislație, la Ministerul Muncii. ", DECLARAȚII Energie,Parțial Fals,2,"The prerogative of the concrete establishment of the vulnerable consumer is at this moment, on legislation, at the Ministry of Labor. ",small,Economie,yes
631, Andreea Paul,"Avem al treilea cel mai mare deficit bugetar din UE, după Franța și Spania.", DECLARAȚII Economie,Adevărat,0,"We have the third largest budget deficit in the EU, after France and Spain. ",small,Economie,no
634, Ionuț Mișa,"Contribuțiile rămase în sarcina angajatorului respectiv 2,75%, după transferul de 20 de puncte la salariat, scad de asemenea la 2.25% și vor acoperi riscurile de șomaj, accidente, concediu medical, creanțe salariale.", DECLARAȚII Munca,Parțial Fals,2,"The contributions left to the respective employer 2.75%, after the transfer of 20 points to the employee, also decrease to 2.25% and will cover the risks of unemployment, accidents, sick leave, salary claims. ",small,Social,yes
640, Ludovic Orban,"Paul Stănescu în primul rând face parte din frăția Teldrum. Dacă ne uităm în ce județe are contracte Teldrum, vedem că județul Olt este unul dintre județele în care Teldrum câștigă contracte cu nemiluita.", DECLARAȚII Transport,Parțial Adevărat,1,"Paul Stănescu is first and foremost part of the Teldrum fraternity. If we look in which counties Teldrum has contracts, we see that Olt county is one of the counties in which Teldrum wins contracts with the merciless. ",small,Economie,yes
641, Ana Birchall,"Datele recente sunt extrem de îngrijorătoare, Banca Mondială estimează că peste 1 miliard de oameni trăiesc într-o sărăcie cruntă, cu mai puţin de 1 dolar pe zi.", DECLARAȚII Social,Parțial Fals,2,"Recent data is extremely worrying, the World Bank estimates that more than 1 billion people live in extreme poverty, with less than $ 1 a day. ",small,Economie,yes
645, Lia Olguța Vasilescu,"Femeile, deşi cotizează mai puţin, lucrează mai puţini ani, ies cu o pensie mai bună decât bărbaţii.", DECLARAȚII Social,Parțial Fals,2,"Women, although they contribute less, work less years, come out with a better pension than men. ",small,Economie,yes
648, Mihai Tudose,"Cred că ați aflat că au fost niște uragane și că a crescut prețul barilului pe plan mondial, a crescut prețul la energie în toată lumea, ba chiar în România mai puțin.", DECLARAȚII Energie,Fals,3,"I think you found out that there were some hurricanes and that the price of a barrel has increased worldwide, the price of energy has increased all over the world, and even less in Romania. ",small,Economie,no
656, Călin Popescu Tăriceanu,"Eu nu am văzut nicio scumpire la carburant, au fost câteva creşteri de preţuri sau scăderi de preţuri. Sunt diferenţe foarte mari de până la 10% [între benzinării sau localităţi].", DECLARAȚII Energie,Fals,3,"I have not seen any increase in fuel prices, there have been some price increases or price decreases. There are very large differences of up to 10% [between gas stations or localities]. ",small,Economie,no
666, Lia Olguța Vasilescu,”Ați vorbit aici despre deficitul la Fondul de Pensii. Păi când după 1989 nu a fost deficit la Fondul de Pensii?”, DECLARAȚII Finante,Parțial Fals,2,"""You talked here about the deficit in the Pension Fund. Well, when after 1989 there was no deficit in the Pension Fund? ” ",small,Economie,yes
667, Mihai Tudose,"Este vorba despre luarea unei decizii. S-a constatat că randamentul de la Pilonul I, care are ca reper salariul mediu, este mult mai mare decât randamentul de la Pilonul II.", DECLARAȚII Munca,Fals,3,"It's about making a decision. It was found that the yield from Pillar I, which has as a benchmark the average salary, is much higher than the yield from Pillar II. ",small,Social,no
669, Lia Olguța Vasilescu,"Dacă [Mark Zuckerberg] era român și trebuia să îi dam 85 la sută din venituri, lunar, ca indemnizație de paternitate, înainte de apariția OUG, faliment scria pe noi!", DECLARAȚII Munca,Fals,3,"If [Mark Zuckerberg] was Romanian and we had to give him 85 percent of the income, monthly, as paternity allowance, before the appearance of the GEO, bankruptcy would write on us! ",small,Social,no
671, PMB,Municipiul Bucuresti nu are competențe în ceea ce privește demararea procedurilor pentru demolarea Cathedral Plaza. Atribuțiile privind avizarea desființării imobilului revin exclusiv Comisiei Naționale a Monumentelor Istorice și proprietarului Cathedral Plaza., DECLARAȚII Politica,Fals,3,The city of Bucharest does not have competences regarding the start of the procedures for the demolition of Cathedral Plaza. The attributions regarding the approval of the demolition of the building belong exclusively to the National Commission of Historical Monuments and to the owner of Cathedral Plaza. ,small,Politica,yes
674, Liviu Pop,"Educația e gratuită conform Constituției. În fapt, cineva trebuie să asigure această gratuitate. Statul asigură o parte din gratuitate, părintele asigură altă parte din gratuitate, copilul nu plătește nimic.", DECLARAȚII Finante,Fals,3,"Education is free according to the Constitution. In fact, someone has to provide this for free. The state provides part of the gratuity, the parent provides another portion of the gratuity, the child pays nothing. ",small,Economie,no
675, Ludovic Orban,Nivelul de investiții publice este cel mai mic din ultimii 10 ani, DECLARAȚII Economie,Adevărat,0,The level of public investment is the lowest in the last 10 years ,small,Economie,no
678, Liviu Dragnea,"Nu au fost făcute azi-noapte sau azi dimineaţă, sunt legi ca multe altele care sunt în procedură parlamentară de o perioadă de timp, iar acum le-a venit rândul.", DECLARAȚII Politica,Parțial Fals,2,"They were not made last night or this morning, there are laws like many others that have been in parliamentary procedure for a while, and now it is their turn. ",small,Politica,no
679, Sorin Grindeanu,"Din punctul meu de vedere, nu are cum să mă excludă vreodată Liviu Dragnea, că nu mă poate exclude el de câte ori mă pot eu reînscrie", DECLARAȚII Politica,Fals,3,"From my point of view, Liviu Dragnea can never exclude me, because he cannot exclude me whenever I can re-register ",small,Politica,no
680, Sorin Grindeanu,"La nerealizări sunt incluse două măsuri la care președintele PSD, domnul Liviu Dragnea, a spus că se renunță: TVA zero la locuințe și TVA zero la publicitate.", DECLARAȚII Politica,Adevărat,0,"The non-achievements include two measures that the president of PSD, Mr. Liviu Dragnea, said he is giving up: zero VAT on housing and zero VAT on advertising. ",small,Politica,yes
681, Sorin Grindeanu,Toată echipa guvernamentală a fost nominalizată și făcută de domnul Liviu Dragnea. N-aș mai accepta așa ceva., DECLARAȚII Razgandiri,Fals,3,The entire government team was nominated and made by Mr. Liviu Dragnea. I would not accept such a thing. ,small,Politica,yes
682, Tudorel Toader,Ministerul Justiţiei trebuie să iniţieze proiectul de lege pentru modificarea legilor justiţiei în cursul lunii iunie 2017., DECLARAȚII Justitie,Fals,3,The Ministry of Justice is due to initiate the draft law amending the laws of justice during June 2017. ,small,Justitie,yes
686, Sorin Grindeanu,Rata șomajului se află la un minim istoric de după 1989., DECLARAȚII Munca,Fals,3,The unemployment rate is at an all-time low since 1989. ,small,Social,no
694, Liviu Dragnea,"FMI tot timpul, oriunde a fost în lume, în orice ţară din lume, a fost mai circumspect şi a fost mai pesimist, pentru că asta este abordarea lor.", DECLARAȚII Economie,Adevărat,0,"The IMF all the time, wherever it was in the world, in any country in the world, was more circumspect and more pessimistic, because that is their approach. ",small,Economie,yes
697, Sevil Shhaideh,(nr. Din fondul pentru reducerea riscului seismic) gradul de absorbție nu depășește 10 la sută din suma alocată., DECLARAȚII Finante,Adevărat,0,(no. from the fund for seismic risk reduction) the degree of absorption does not exceed 10 percent of the allocated amount. ,small,Economie,no
704, Sorin Grindeanu,Nu a fost niciodată vorba despre o ordonanţă pe graţiere (...)., DECLARAȚII Politica,Fals,3,It was never about a pardon order (...). ,small,Politica,yes
705, Călin Popescu Tăriceanu,[...] Când tu însuți ești condamnat pentru modul în care ai obținut niște case (nr. președintele României) [...], DECLARAȚII Politica,Fals,3,[...] When you yourself are condemned for the way you obtained some houses (no. The president of Romania) [...] ,small,Politica,yes
708, Guvernul RomÃ¢niei,Textul ordonanței spune că „acestea constituie o situație extraordinară a cărei reglementare nu mai poate fi amânată”, DECLARAȚII Justitie,Fals,3,"The text of the ordinance states that ""these constitute an extraordinary situation whose regulation can no longer be postponed"" ",small,Justitie,no
711, Raluca Turcan,"Ce vedem în momentul de față? (O preocupare pentru a scăpa hoții din pușcării, o încercare de a albi dosare), un buget mai mic pentru educație (...).", DECLARAȚII Politica,Fals,3,"What do we see at the moment? (A concern to get thieves out of prisons, an attempt to whitewash files), a smaller budget for education (...). ",small,Politica,no
713, Ministerul Finanțelor,"În 2017, Ministerul Apărării Naționale va avea un buget care reprezintă 2% din PIB.", DECLARAȚII Aparare,Fals,3,"In 2017, the Ministry of National Defense will have a budget representing 2% of GDP. ",small,Justitie,yes
716, Sorin Grindeanu,"Deci, pe primul trimestru sunt aproximativ..., nu aproximativ, ci exact 43 de măsuri pe care le avem de luat, suntem la jumătate în două ședințe de guvern doar.", DECLARAȚII Politica,Adevărat,0,"So, in the first quarter, there are about ..., not about, but exactly 43 measures that we have to take, we are halfway in two government meetings only. ",small,Politica,no
717, Ministerul Energiei,"Hotărârea de astăzi poate fi tradusă într-un singur fel: nevoia de a avea cadru legal, la care să apelăm doar atunci când populația și integritatea sistemului ar putea fi în pericol.", DECLARAȚII Politica,Parțial Fals,2,"Today's decision can be translated in one way only: the need to have a legal framework, to which we can turn only when the population and the integrity of the system could be in danger. ",small,Politica,yes
718, Victor Ciorbea,"Sunt argumente beton(...) Veţi vedea câte texte din Constituţie, din diverse convenţii internaţionale sunt încălcate", DECLARAȚII Politica,Fals,3,"There are concrete arguments (...) You will see how many texts from the Constitution, from various international conventions are violated ",small,Politica,no
720, Toma Petcu,"(...) Baza la ora actuală a producerii de energie termică, dar în mod special a producției de energie electrică, este cărbunele.", DECLARAȚII Energie,Fals,3,"(...) The current basis for the production of thermal energy, but especially for the production of electricity, is coal. ",small,Economie,no
721, Călin Popescu Tăriceanu,"Constituția o obligă pe regină… Deci dacă constituția poate să o oblige pe regină în Anglia, nu știu de ce nu ar putea să-l oblige pe Președinte [să numească premierul propus]", DECLARAȚII Politica,Fals,3,"The Constitution Binds the Queen… So if the Constitution can bind the Queen in England, I don't know why it couldn't bind the President [to appoint the proposed prime minister] ",small,Politica,yes
722, Liviu Dragnea,"În România, prețul la pompă este cel mai mare din UE și aici vorbim de prețul fără taxe, ceea ce mi se pare foarte greu de explicat.", DECLARAȚII Energie,Fals,3,"In Romania, the price at the pump is the highest in the EU and here we are talking about the price without taxes, which I find very difficult to explain. ",small,Economie,no
