,source,text,type,category,label,English,text_size,subject,contains_name
695, Șerban Nicolae,"Eu nu am propus să fie grațiați corupții. Am văzut că proiectul de lege mi-ar aparține mie, că eu am făcut amendamente pentru a fi grațiați corupții. Repet, mi-e foarte greu să lupt cu imaginația celor care nasc tot felul de năzbâtii, tot felul de inepții, le aruncă în spațiul public și ele se difuzează și unii oameni le cred.", DECLARAȚII Justitie,Fals,3,"I did not propose that the corruptions be pardoned. I saw that the bill belonged to me, that I made amendments to pardon corruption. I repeat, it is very difficult for me to fight with the imagination of those who give birth to all kinds of mischief, all kinds of nonsense, throw them in the public space and they spread and some people believe them. ",big,Justitie,yes
696, Norica Nicolai,"Raportul MCV, ultimul raport MCV, într-una din primele recomandări pe care le face, se referă la nevoia unor criterii clare și transparente de selecție a resursei umane în parchete și în justiție. Spune Comisia Europeană implicit prin asta că actuala formulă legislativă, care dă politicianului-președinte al României șansa să numească un procuror șef, este una care a creat probleme și ne recomandă, pentru prima oară în acești 10 ani, expres, să facem o lege care să consfințească criteriile clare de selecție.", DECLARAȚII Justitie,Fals,3,"The MCV report, the last MCV report, in one of its first recommendations, refers to the need for clear and transparent criteria for the selection of human resources in prosecutor's offices and in the judiciary. The European Commission implicitly says that the current legislative formula, which gives the politician-president of Romania the chance to appoint a chief prosecutor, is one that has created problems and recommends us, for the first time in these 10 years, expressly, to make a law that to enshrine clear selection criteria. ",big,Justitie,yes
698, Lia Olguța Vasilescu,"Ce a făcut preşedintele Klaus Iohannis? A refuzat să promulge bugetul şi, până la urmă, l-a promulgat. Cine a câştigat din chestiunea asta şi cine pierdut? A pierdut România pentru că s-a întârziat bugetul cu trei săptămâni, timp în care autorităţile publice locale nu au putut să-şi aprobe bugetele din cauza faptului că nu exista bugetul naţional; asta înseamnă că investiţiile pentru acest an sunt aproape compromise - şi vă spun de ce, că poate nu ştiţi cum se desfăşoară o investiţie în România: în luna martie abia vor putea să-şi aprobe autorităţile locale bugetele.", DECLARAȚII Finante,Parțial Fals,2,"What did President Klaus Iohannis do? He refused to promulgate the budget and eventually promulgated it. Who won from this issue and who lost? Romania lost because the budget was delayed by three weeks, during which time the local public authorities could not approve their budgets due to the fact that there was no national budget; this means that the investments for this year are almost compromised - and I tell you why, that maybe you don't know how an investment is carried out in Romania: in March, the local authorities will barely be able to approve their budgets. ",big,Economie,no
699, Călin Popescu Tăriceanu,"Când stăm şi ne uităm la numărul de procese pierdute de România la CEDO - ştiţi că România este pe locul trei în clasamentul absolut, după Rusia şi Turcia, dar, raportat la mia de locuitori, e pe primul loc?!", DECLARAȚII Justitie,Parțial Fals,2,"When we sit and look at the number of lawsuits lost by Romania to the ECHR - do you know that Romania is on the third place in the absolute ranking, after Russia and Turkey, but, compared to the thousand inhabitants, it is on the first place ?! ",big,Justitie,yes
700, Sorin Bota,"A început ședința târziu și s-a terminat târziu. Dacă eram vara, dacă eram după 1 mai, era ziua încă la ora respectivă, așa că nu e noaptea ca hoții. [...] Vă spun doar că a fost în cursul zilei, mai târziu, s-a întunecat..", DECLARAȚII Politica,Fals,3,"The meeting started late and ended late. If it was summer, if it was after May 1, it was still day at that time, so it's not night like thieves. [...] I only tell you that it was during the day, later, it got dark .. ",big,Politica,no
701, Sorin Grindeanu,"V-am spus că e destul de ambițios acest program, iar 22 de miliarde de lei, cât am prevăzut în bugetul de anul ăsta, din atragerea de fonduri europene, e un lucru ambițios față de zero anul trecut. Da? Poate, la unii pare ireal.", DECLARAȚII Finante,Fals,3,"I told you that this program is quite ambitious, and 22 billion lei, as we provided in this year's budget, from attracting European funds, is an ambitious thing compared to zero last year. Yes? Maybe it seems unreal to some. ",big,Economie,no
702, Adrian Țuțuianu,"Sunt publice cifrele, multinaționalele produc cam 80% din cifra de afaceri și plătesc cam 3 miliarde de euro profit, ceilalți, întreprinderi mici și mijlocii, produc 20% din cifra de afaceri și plătesc 56 de miliarde de euro impozite.", DECLARAȚII Mediu de afaceri,Fals,3,"The figures are public, multinationals produce about 80% of turnover and pay about 3 billion euros in profit, the others, small and medium enterprises, produce 20% of turnover and pay 56 billion euros in taxes. ",big,Economie,no
703, Florin Buicu,"ABUZUL ÎN SERVICIU A FOST DEZINCRIMINAT tacit întrucat Guvernul Cioloș nu a îndreptat în 45 zile articolul, conform deciziei obligatorii a CCR 405/2016. Curtea de Apel Alba Iulia a decis definitiv la 9 februarie că art. 297 Cod penal a fost dezincriminat și a încetat condamnarea unui inculpat. Protestele din Capitală au fost o uriașă manipulare. Decizia Curții de Apel Alba Iulia arată că demersul Guvernului a fost corect. Guvernul Grindeanu a încercat să evite această situație în care un inculpat evita condamnarea pentru că fostul Guvern Cioloș și fostul Parlament nu și-au facut treaba să aplice decizia obligatorie a CCR privind modificarea abuzului în serviciu din Codul Penal.", DECLARAȚII Justitie,Fals,3,"THE ABUSE IN SERVICE WAS TIMELY DISINCRIMINATED because the Cioloș Government did not correct the article in 45 days, according to the binding decision of CCR 405/2016. The Alba Iulia Court of Appeal decided definitively on February 9 that art. 297 of the Criminal Code was decriminalized and the conviction of a defendant ceased. The protests in the Capital were a huge manipulation. The decision of the Alba Iulia Court of Appeal shows that the Government's approach was correct. The Grindeanu government tried to avoid this situation in which a defendant avoided conviction because the former Cioloș Government and the former Parliament did not do their job to apply the binding decision of the RCC on amending the abuse of office in the Criminal Code. ",big,Justitie,yes
706, Florin Iordache,"Nu am cerut aviz, faceţi confuzie, aviz ar trebui luat doar privind legile care vizează justiţia, 304, 305, 317, ne trebuie doar un punct de vedere, îl avem de săptămâna trecută, în care ne spuneau că nu sunt de acord.", DECLARAȚII Politica,Fals,3,"We did not ask for an opinion, confuse, an opinion should be taken only on the laws concerning justice, 304, 305, 317, we only need a point of view, we have it from last week, in which they told us that they do not agree. ",big,Politica,no
707, Florin Iordache,"Cea de-a doua măsură, cea care vizează Legea 254 privind executarea pedepselor, este o inițiativă a vechiului Guvern pe care am aranjat-o și am pus-o în concordanță cu conducerea ANP, astfel încât să poată să fie ușor aplicată.", DECLARAȚII Politica,Adevărat,0,"The second measure, the one aimed at Law 254 on the execution of sentences, is an initiative of the old Government that we have arranged and put in line with the ANP leadership, so that it can be easily applied. ",big,Politica,yes
709, Victor Ciorbea,"În legătură cu Ordonanța de Urgență (pentru modificarea Codului penal — n.r.) aștept să văd Monitorul Oficial. Din câte am înțeles (...) aceasta ar urma să intre în vigoare peste zece zile, or potrivit art. 32 din Legea 47/1992 privind organizarea și funcționarea CCR, Curtea hotărăște asupra excepțiilor de neconstituționalitate ridicate direct de Avocatul Poporului privind constituționalitatea unei legi sau ordonanțe ori a unei dispoziții dintr-o lege sau ordonanță în vigoare, deci dacă intrarea în vigoare a ordonanței se va produce peste zece zile, în tot acest interval noi nu avem nicio competență.", DECLARAȚII Justitie,Fals,3,"In connection with the Emergency Ordinance (for the amendment of the Criminal Code - n.r.) I am waiting to see the Official Gazette. From what I understand (...) it would enter into force in ten days, or according to art. 32 of Law 47/1992 on the organization and functioning of the RCC, the Court decides on the exceptions of unconstitutionality raised directly by the People's Advocate regarding the constitutionality of a law or ordinance or a provision of a law or ordinance in force, so if the ordinance enters into force will produce in ten days, in all this time we have no competence. ",big,Justitie,yes
710, Călin Popescu Tăriceanu,"Știți că în Germania nu este prevăzut instrumentul referendumului. Germania care a făcut experiența nazistă, după ce a făcut noua Constituție, a evitat să pună acest instrument la îndemâna politicienilor. Pentru că ce fac președinții? Președinții vor să sară peste vot, peste Parlament, peste partide, peste instituții și se consultă cu cine? Cu poporul", DECLARAȚII Externe,Parțial Fals,2,"You know that the instrument of the referendum is not provided in Germany. Germany, which made the Nazi experience, after making the new Constitution, avoided making this tool available to politicians. Because what do presidents do? Do presidents want to jump over the vote, over the Parliament, over the parties, over the institutions and consult with whom? With the people ",big,Externe,yes
712, Călin Popescu Tăriceanu,"Nu există niciun suport legal pentru ca acest mecanism să funcționeze. (...) Nu există niciun suport legal în tratatele europene. Deci această decizie a fost luată prin consultare și acord comun de ambele părți, dar nici nu am convenit că o să o ținem la nesfârșit.", DECLARAȚII Externe,Fals,3,"There is no legal support for this mechanism to work. (...) There is no legal support in the European treaties. So this decision was taken by consultation and mutual agreement of both parties, but we did not agree that we will keep it indefinitely. ",big,Externe,no
714, Florin Iordache,"„În niciun caz! Dumnealui [Liviu Dragnea] este… ştiţi că este suspendată executarea, deci în niciun caz. Deci, auziţi, legile şi ordonanţele nu se fac pentru persoane, domnule, noi discutăm de fapte. Dacă vă uitaţi foarte clar [la] faptele care sunt trecute, nu beneficiază, repet [de OUG a grațierii]”.", DECLARAȚII Politica,Fals,3,"""No way! He [Liviu Dragnea] is… you know that the execution is suspended, so in no case. So, listen, laws and ordinances are not made for people, sir, we're talking about facts. If you look very clearly [at] the facts that are passed, they do not benefit, I repeat [the GEO of pardon] ”. ",big,Politica,yes
715, Florin Iordache,"Aceste două acte normative au fost finalizate ieri. Au fost trimise spre consultare - repet, spre consultare - CSM, Înalta Curte, Parchet General, şi cele două acte normative vizează graţierea - şi nu amnistia -, graţiere care nu vizează fapte de corupţie, fapte grave, şi care vizează recuperarea prejudiciului.", DECLARAȚII Justitie,Fals,3,"These two normative acts were finalized yesterday. The SCM, the High Court, the General Prosecutor's Office were sent for consultation - I repeat, for consultation - and the two normative acts aim at pardon - and not amnesty -, pardons that do not aim at corruption, serious acts, and aim at recovering the damage. ",big,Justitie,yes
719, Liviu Dragnea,"„Ceea ce s-a întâmplat la Ministerul de Finanţe este ilegal. Ei au estimat pe hârtie [...] că veniturile în România la finalul anului 2016 vor creşte cu aproape trei miliarde. Drept pentru care au făcut o rectificare pozitivă. Asta era undeva în 23 noiembrie. 31 decembrie ne arată că veniturile sunt mai mici cu 10 miliarde sau cu 14, o să primesc toate datele mâine dimineaţă. Asta este total ilegal. [...] Suntem în situaţia în care bugetul României pe anul 2017 are o gaură de 10 miliarde de lei, pe care o vom acoperi, dar care puteau să se ducă în alte lucruri bune pe care puteam să le facem''.", DECLARAȚII Politica,Fals,3,"""What happened at the Ministry of Finance is illegal. They estimated on paper [...] that revenues in Romania at the end of 2016 will increase by almost three billion. As a result, they made a positive correction. That was somewhere on November 23rd. December 31 shows us that revenues are lower by 10 billion or 14, I will receive all the data tomorrow morning. This is totally illegal. [...] We are in the situation where Romania's budget for 2017 has a hole of 10 billion lei, which we will cover, but which could go to other good things we could do ''. ",big,Politica,yes
724, Nicușor Dan,"(...) Cel puțin la Oana Bîzgan, la un consiliu de administrație (nr. numirea), ea a avut un loc în urma unui concurs, nu în urma unei numiri din partea guvernului (...) Selecția a făcut-o o companie internațională, n-a facut-o guvernul.", DECLARAȚII Politica,Parțial Fals,2,"(...) At least for Oana Bîzgan, at a board of directors (no. Appointment), she had a place after a competition, not after an appointment from the government (...) The selection was made an international company, the government did not. ",big,Politica,yes
726, Liviu Dragnea,"În primul rând, eu am fost condamnat pentru ceva de care nu am fost acuzat în rechizitoriu. Nu știu dacă mai există un caz în lume. Adică, ești trimis în judecată pentru că ai ucis un om, iar instanța spune că nu, nu e mort că l-a văzut că e viu.", DECLARAȚII Justitie,Fals,3,"First, I was convicted of something I was not accused of in the indictment. I don't know if there's another case in the world. I mean, you're being sued for killing a man, and the court says no, he's not dead because he saw him alive. ",big,Justitie,yes
727, Liviu Dragnea,"(...) Eu, până la ora asta, nu am primit motivarea. Au trecut șapte luni de zile. Aștept de șapte luni de zile să merg la CEDO, dar nu pot pentru că nu am primit motivarea (...) Dacă mă mai primește, că la CEDO mergi în primele șase luni de la condamnare", DECLARAȚII Justitie,Parțial Fals,2,"(...) Until now, I have not received the motivation. Seven months have passed. I have been waiting for seven months to go to the ECHR, but I can't because I did not receive the motivation (...) If he receives me again, that I will go to the ECHR in the first six months after the conviction ",big,Justitie,yes
731, Dacian Cioloș,"Ce a apărut pe burtieră a fost că Cioloș vinde portul Constanța. În primul rând, n-a fost vorba de Cioloș, a fost vorba de Costescu. Și nu a fost vorba de a vinde portul Constanța, ci de a privatiza un pachet minoritar de acțiuni, care înseamnă că proprietarul nu se schimbă.", DECLARAȚII Economie,Adevărat,0,"What appeared on the belly was that Cioloș sells the port of Constanța. First of all, it was not about Cioloș, it was about Costescu. And it was not a question of selling the port of Constanța, but of privatizing a minority package of shares, which means that the owner does not change. ",big,Economie,yes
732, Nicușor Dan,"În momentul acesta, formal, eu nu mai sunt membru USB, ci USR. Mandatul în CGMB este de membru USB. Din momentul în care am candidat la alegerile parlamentare, sunt membru USR (...) De ce nu pot să merg la şedinţe? Pentru că PSD a blocat procesul de fuziune (între USB și USR, n.r.).", DECLARAȚII Politica,Fals,3,"At this point, formally, I am no longer a USB member, but a USR. The mandate in the CGMB is USB membership. From the moment I ran in the parliamentary elections, I am a member of USR (...) Why can't I go to meetings? Because PSD blocked the merger process (between USB and USR, n.r.). ",big,Politica,yes
734, Viorel-Ionel Blăjuț,"Vreau să vă aduc la cunoştinţă că astăzi, 28 noiembrie 2016, îmi dau demisia din Parlamentul României, întrucât nu vreau să beneficiez de acea pensie specială, aceasta fiind singura formă legală de a nu beneficia de acest drept, şi vreau să vă mulţumesc pentru colaborarea în timpul acestor patru ani de zile şi să vă urez succes în continuare noului Parlament.", DECLARAȚII Politica,Parțial Fals,2,"I would like to inform you that today, November 28, 2016, I am resigning from the Romanian Parliament, as I do not want to benefit from that special pension, this being the only legal form not to benefit from this right, and I want to thank you for your collaboration. during these four years and wish you continued success in the new Parliament. ",big,Politica,yes
736, Nicușor Dan,"L-am auzit (nr. Călin Popescu Tăriceanu), spunea că România trebuie să devină a şaptea putere economică a Europei. Am auzit lucrul acesta şi acum patru ani, cred că l-am auzit şi acum opt ani, nu mai sunt sigur, şi noi tot pe poziţia 27 suntem.", DECLARAȚII Economie,Fals,3,"I heard him (no. Călin Popescu Tăriceanu), he said that Romania must become the seventh economic power in Europe. I heard this four years ago, I think I heard it eight years ago, I'm not sure, and we're still in 27th place. ",big,Economie,yes
737, Șerban Nicolae,"Legea penală prevede pedepse accesorii. Or, în cazul Dragnea, instanţa nu a stabilit nicio sancţiune în materie de drepturi electorale (lui Dragnea nu i s-a interzis dreptul de a alege şi de a fi ales –n.r.). Deci Liviu Dragnea mai poate fi premier sau membru al Guvernului.", DECLARAȚII Politica,Fals,3,"The criminal law provides for accessory punishments. Or, in Dragnea's case, the court did not establish any sanction in the matter of electoral rights (Dragnea was not denied the right to choose and to be elected - no.). So Liviu Dragnea can also be prime minister or member of the Government. ",big,Politica,yes
739, TÃ¡nczos Barna,"În Legea Educaţiei, numărul de ore pe fiecare categorie de învăţământ era stipulat în lege. La un moment dat, vine un guvern şi un ministru, prin ordonanţă de urgenţă scoate această regulă, o readuce în Minister, şi constatăm după trei sau patru ani depăşirea acestei limite cu 20%. Nu se decid toate lucrurile în Parlament. Mai sunt hotărârile de guvern, ordinele de ministru, programa şcolară…", DECLARAȚII Educatie,Parțial Adevărat,1,"In the Education Law, the number of hours for each category of education was stipulated in the law. At some point, a government comes and a minister, by emergency ordinance removes this rule, brings it back to the Ministry, and we find after three or four years that this limit is exceeded by 20%. Not everything is decided in Parliament. There are also government decisions, ministerial orders, school curriculum… ",big,Social,yes
740, Iulian Iancu,"41.9% din tinerii noștri sunt în sărăcie şi în zona de excluziune socială. Este dublu faţă de procentul european. 20% dintre ei sunt în şomaj. 20% nu-i găsim nici în învăţământ, nici la un loc de muncă.", DECLARAȚII Social,Parțial Fals,2,41.9% of our young people are in poverty and in the area of social exclusion. It is double the European percentage. 20% of them are unemployed. 20% are not found in education or in a job. ,big,Economie,yes
743, Dacian Cioloș,"Autoritatea Electorală Permanentă este în subordinea Parlamentului, nu a Guvernului. De aceea, dacă domnul Dragnea este preocupat de stabilitatea acestei instituții, are posibilitatea de a-și mobiliza partidul pentru a face o nouă numire la Președinția AEP.", DECLARAȚII Politica,Adevărat,0,"The Permanent Electoral Authority is subordinated to the Parliament, not to the Government. Therefore, if Mr. Dragnea is concerned about the stability of this institution, he has the opportunity to mobilize his party to make a new appointment to the Presidency of the AEP. ",big,Politica,yes
747, Elena Udrea,"(...) tot ce mi-a rămas mie în urma partajului sunt bunuri pe care le aveam dinaintea căsătoriei. Eu și soțul meu nu am împărțit nimic. Aveam două terenuri, două case. Tot ce mi-a rămas mie în urma divorțului sunt bunuri dinaintea căsătoriei.", DECLARAȚII Politica,Fals,3,"(...) all I have left after the sharing are the goods I had before the marriage. My husband and I didn't share anything. We had two plots of land, two houses. All I have left after the divorce are pre-marriage assets. ",big,Politica,yes
752, Liviu Dragnea,"(...) așa cum auzeam și USR care țipa că PSD-ul îi contestă în toate județele. Normal, am văzut această informație zic: or fi înnebunit toți președinții de organizații județene. Înseamnă că nu mai am niciun fel de autoritate, mă izolează colegii ca și informare. Mi-au venit imediat în 20 de minute din toate județele, nimeni nu a atacat pe nimeni. Dimpotrivă, ca la Radio Erevan, noi avem 34 de contestații în județe, dar nu am țipat.", DECLARAȚII Politica,Fals,3,"(...) as I heard USR shouting that the PSD is challenging them in all counties. Naturally, I saw this information, I say: all the presidents of county organizations will have gone crazy. It means that I no longer have any authority, my colleagues isolate me as information. They came to me immediately in 20 minutes from all the counties, no one attacked anyone. On the contrary, as on Yerevan Radio, we have 34 appeals in the counties, but we did not shout. ",big,Politica,yes
758, Laura Codruța Kovesi,"Potrivit legii, un serviciu de informaţii, atunci când intra în posesia unor informaţii de corupţie este obligat să ne sesizeze. Aştept în continuare să primim informaţii de la SIE pentru că aşa scrie la lege. Aştept să respecte legea.", DECLARAȚII Justitie,Adevărat,0,"According to the law, an intelligence service, when it comes into possession of corrupt information, is obliged to notify us. I am still waiting to receive information from SIE because that is what the law says. I'm waiting to obey the law. ",big,Justitie,no
759, Corina Șuteu,"În primul rând, am pus ordonanța de urgență în dezbatere publică, ceea ce nu eram obligați să facem, și am făcut-o tocmai ca să putem înregistra observațiile pe care le au cineaștii și alți actori ai industriei.", DECLARAȚII Politica,Fals,3,"First of all, we put the emergency ordinance in public debate, which we were not obliged to do, and we did it precisely so that we could record the observations that filmmakers and other industry players have. ",big,Politica,yes
760, Liviu Dragnea,"A vorbit de asemenea domnul Prim-ministru despre valorificarea resurselor proprii, de valorificarea resurselor naturale ale României. Tocmai CNADNR, pe care o lăuda mai devreme. importa sare (deci ia sare din altă țară) de 67 milioane de euro, sarea din România nu mai e bună", DECLARAȚII Transport,Fals,3,"The Prime Minister also spoke about the capitalization of Romania's own resources, the capitalization of Romania's natural resources. Exactly CNADNR, which he praised earlier. import salt (so take salt from another country) of 67 million euros, salt from Romania is no longer good ",big,Economie,yes
761, Liviu Dragnea,"Liviu Dragnea: „Am lăsat, de asemenea, o țară care în 2015 a adus 17 miliarde de lei din fonduri europene.”  Dacian Cioloș: „Din cifrele pe care le-am văzut eu, au fost vreo 3 sau 4 miliarde de euro absorbite în 2015. Anul acesta au fost plătite 3,3 miliarde (...)”", DECLARAȚII Finante,Fals,3,"Liviu Dragnea: ""We also left a country that in 2015 brought 17 billion lei from European funds."" Dacian Cioloș: ""From the figures I saw, about 3 or 4 billion euros were absorbed in 2015. This year 3.3 billion were paid (...)"" ",big,Economie,yes
762, Gabriela Firea,"Dacă vă uitați la orașele care au purtat acest titlu în ultimul deceniu, dar și mai în spate, veți vedea că foarte puține dintre câștigătoare erau și capitale administrative în statele pe care le reprezentau.", DECLARAȚII Politica,Parțial Fals,2,"If you look at the cities that have carried this title in the last decade, but also further back, you will see that very few of the winners were also administrative capitals in the states they represented. ",big,Politica,no
764, Ana Birchall,"Domnul Ghinea a refuzat să răspundă și să informeze corect și transparent atât comisia noastră, cât și opinia publică, tocmai pentru că a vrut să ascundă adevărul şi, anume, că această prefinanţare a fost pierdută, urmând a fi returnată Comisiei Europene după emiterea notei de debit (în baza prevederilor Articolului 22a(3) din Regulamentul (UE) nr.1304/2013, amendat de Regulamentul (UE) nr.779/2015). Pe viitor, dacă acest proiect va fi demarat, această sumă trebuie acoperită și suportată de la bugetul de stat al României.", DECLARAȚII Finante,Parțial Fals,2,"Mr Ghinea refused to answer and inform both our committee and the public correctly and transparently, precisely because he wanted to hide the truth, namely that this pre-financing had been lost and would be returned to the European Commission after issuing the note. debit (based on the provisions of Article 22a (3) of Regulation (EU) no. 1304/2013, amended by Regulation (EU) no. 779/2015). In the future, if this project is to be started, this amount must be covered and borne by the Romanian state budget. ",big,Economie,yes
765, Liviu Dragnea,Orice amânare a datei alegerilor micșorează sau — 11 decembrie — elimină posibilitatea ca în 2016 să se poată face bugetul pentru 2017. Asta înseamnă că nu poți să intri de la 1 ianuarie cu alocările bugetare pentru România., DECLARAȚII Finante,Parțial Fals,2,Any postponement of the election date reduces or - December 11 - eliminates the possibility that in 2016 the budget for 2017 can be made. This means that you cannot enter from January 1 with the budget allocations for Romania. ,big,Economie,no
766, Traian Băsescu,"Totodată, amplasarea armamentului nuclear american pe teritoriul UE nu se poate face fără acordul Rusiei. Nu poate nici Rusia, nici SUA să-și ia arsenalul nuclear, cum vor, fără acordul celuilalt, pentru că asta înseamnă încălcarea acordului.", DECLARAȚII Externe,Adevărat,0,"At the same time, the placement of American nuclear weapons on EU territory cannot be done without Russia's consent. Neither Russia nor the US can take their nuclear arsenal, as they want, without the other's consent, because that means violating the agreement. ",big,Externe,yes
768, Gabriela Firea,"De la începutul mandatului nostru - până la urmă, nu doar al meu -, Primăria Generală a Capitalei a realizat cheltuieli legale decurse din bugetul aprobat de fostul Consiliu General în valoare de circa 60 de milioane de euro.", DECLARAȚII Finante,Adevărat,0,"Since the beginning of our mandate - in the end, not only mine -, the General City Hall of the Capital has made legal expenses from the budget approved by the former General Council in the amount of about 60 million euros. ",big,Economie,yes
769, Alina Gorghiu,"75% dintre deținuții români sunt recidiviști. Este evident că închisorile din România nu-și îndeplinesc rolul de educare și reintegrare a condamnaților. Prin urmare, nu cred că aministierea sau grațierea ar fi o soluție pentru a îmbunătăți situația din închisori. Într-un an, s-ar aglomera din nou. În schimb, cred că se pot lua măsuri pentru o administrare eficientă și corectă a penitenciarelor.", DECLARAȚII Justitie,Fals,3,"75% of Romanian detainees are repeat offenders. It is obvious that prisons in Romania do not fulfill their role of educating and reintegrating convicts. Therefore, I do not think that amnesty or pardon would be a solution to improve the situation in prisons. In a year, it would be crowded again. Instead, I believe that measures can be taken for the efficient and correct administration of penitentiaries. ",big,Justitie,yes
771, Vasile DÃ¢ncu,"Vă spun o cifră care este halucinantă, care este din statistica penitenciarelor. Dacă, în pușcăriile din Europa, media detenției este undeva la șapte luni, la noi depășește șapte ani. Asta înseamnă că trebuie să facem ceva mult mai mult în acest sens.", DECLARAȚII Justitie,Fals,3,"I'm telling you a figure that's mind-boggling, which is from prison statistics. If, in European prisons, the average detention is somewhere between seven months, in our country it exceeds seven years. That means we have to do a lot more in this regard. ",big,Justitie,yes
772, Klaus Iohannis,"Este însă important să extindem premisele sustenabilității, pentru a avea o creștere economică sănătoasă și durabilă. Am traversat o criză economică severă, iar România încă stă confortabil, cu o datorie publică aflată sub 40% din PIB.", DECLARAȚII Economie,Adevărat,0,"However, it is important to extend the premises of sustainability in order to have a healthy and sustainable economic growth. We have gone through a severe economic crisis, and Romania is still comfortable, with a public debt below 40% of GDP. ",big,Economie,no
773, Dan Costescu,"Recomandăm românilor să aleagă mijlocul de transport care li se potrivește cel mai bine. Este normal să fie mai mare biletul de tren, în toate țările civilizate este la fel. Trenul este un lux și oamenii plătesc mai mult ca să îl aibă.", DECLARAȚII Transport,Fals,3,"We recommend Romanians to choose the means of transport that suits them best. It is normal to have a higher train ticket, in all civilized countries it is the same. The train is a luxury and people pay more to have it. ",big,Economie,no
774, Nigel Farage,"Toată lumea a venit în Marea Britanie legal și toate drepturile lor sunt protejate pe deplin. Acum am votat Brexit, am votat să respingem conceptul de cetățenie europeană, ne vom recăpăta pașapoartele și frontierele proprii. Aceste lucruri se vor schimba la un moment dat. Iar pe viitor, vom emite permise și vom fi mai stricti cu cifrele. Trebuie să înțelegeți perspectiva noastră, pentru că în acest moment se spun multe lucruri care demonizează Marea Britanie. Din 1950, am derulat o politică a emigrației în fostul imperiu, cu un net de 30.000 de oameni anual. Acum se ridică la o treime de milion anual și pur si simplu nu mai putem face față. Serviciile noastre publice pur si simplu nu mai pot face față. Deci, toată lumea care a venit până acum se află în Marea Britanie legal și e bine - nimic nu se va schimba în privința lor.", DECLARAȚII Externe,Parțial Fals,2,"Everyone has come to the UK legally and all their rights are fully protected. Now we have voted for Brexit, we have voted to reject the concept of European citizenship, we will regain our own passports and borders. These things will change at some point. And in the future, we will issue permits and we will be stricter with the numbers. You have to understand our perspective, because a lot is being said at the moment that is demonizing Britain. Since 1950, we have pursued a policy of emigration to the former empire, with a net of 30,000 people annually. It now amounts to a third of a million annually and we simply can no longer cope. Our public services simply can no longer cope. So everyone who has come so far is in the UK legally and that's fine - nothing will change about them. ",big,Externe,yes
777, Dumitru Dobrev,"Toată lumea a remarcat în 2012 că puțin i-a lipsit lui Nicușor să intre în Consiliul General, însă dacă ar fi candidat pe o listă de partid, același număr de voturi ar fi permis accesul în CGBM pentru 5 consilieri.", DECLARAȚII Electoral,Parțial Adevărat,1,"Everyone noticed in 2012 that Nicusor almost missed the General Council, but if he had been a candidate on a party list, the same number of votes would have allowed access to the CGBM for 5 councilors. ",big,Politica,yes
782, Klaus Iohannis,"(...) În Est, avem de-a face cu Federaţia Rusă mai activă, mai agresivă cu vecinii săi, care încalcă normele de drept internaţional şi care, prin acţiunile sale de militarizare a spaţiului Mării Negre, inclusiv în Crimeea ilegal ocupată, a afectat grav echilibrul de securitate la Marea Neagră. (...)", DECLARAȚII Externe,Adevărat,0,"(...) In the East, we are dealing with the Russian Federation more active, more aggressive with its neighbors, which violates the rules of international law and which, through its actions to militarize the Black Sea area, including in the illegally occupied Crimea, severely affected the security balance at the Black Sea. (...) ",big,Externe,yes
789, Gabriela Firea,"va fi pusă la dispoziție (nr. cubul/sală de teatru) celorlalte teatre care de asemenea joacă în clădiri cu risc seismic, cum ar fi: Teatru Foarte Mic, de asemeneaTeatru Bulandra, Teatrul Evreiesc și alte teatre cu tradiție", DECLARAȚII Electoral,Parțial Fals,2,"will be made available (no. cube / theater hall) to other theaters that also play in buildings with seismic risk, such as: Very Small Theater, also Bulandra Theater, Jewish Theater and other traditional theaters ",big,Politica,yes
796, Robert Turcescu,"„zăcem de ani de zile, de 27 de ani, cu mizeria aceea în centrul Capitalei numită Casa Radio, dar nu ne-a trecut prin cap, sau nu le-a trecut prin cap celor ce au adminstrat Bucureștiul să facă acolo eventual un spital multidisciplinar, regional (...)”", DECLARAȚII Electoral,Fals,3,"""We have been lying for years, for 27 years, with that mess in the center of the Capital called Casa Radio, but it did not cross our minds, or it did not cross the minds of those who managed Bucharest to eventually build a hospital there multidisciplinary, regional (...) ” ",big,Politica,no
799, Gabriel Mutu,"„ [...]nu se puteau înființa noi secții de votare pentru că încălcai legea. Mai mult decât atât, domnul Corlățean și-a dat demisia pe fondul acelui scandal care a apărut imediat în perioada primului tur de alegeri în care foarte mulți reclamau că n-au putut să intre să voteze. Cu toate astea, dacă ne uităm și facem o analiză pe rezultatul votului din diaspora, constatăm că au fost peste 400.000-500.000 de votanți în plus. Deci, nu-mi dau seama acum care sunt motivele pentru care vor să facă această anchetă și ce vor să scoată în evidență.”", DECLARAȚII Electoral,Fals,3,"""[...] new polling stations could not be set up because you were breaking the law. Moreover, Mr. Corlățean resigned amid that scandal that appeared immediately during the first round of elections in which many complained that they could not enter to vote. However, if we look and make an analysis on the result of the vote in the diaspora, we find that there were over 400,000-500,000 additional voters. So, I don't know now why they want to do this investigation and what they want to highlight. "" ",big,Politica,yes
