,source,text,type,category,label,English,text_size,subject,contains_name
732, Nicușor Dan,"În momentul acesta, formal, eu nu mai sunt membru USB, ci USR. Mandatul în CGMB este de membru USB. Din momentul în care am candidat la alegerile parlamentare, sunt membru USR (...) De ce nu pot să merg la şedinţe? Pentru că PSD a blocat procesul de fuziune (între USB și USR, n.r.).", DECLARAȚII Politica,Fals,3,"At this point, formally, I am no longer a USB member, but a USR. The mandate in the CGMB is USB membership. From the moment I ran in the parliamentary elections, I am a member of USR (...) Why can't I go to meetings? Because PSD blocked the merger process (between USB and USR, n.r.). ",big,Politica,yes
733, Adrian Ioan-Veștea,"PNL a propus impozitarea multinaţionalelor, proiect blocat de o lună în Parlament de PSD.", DECLARAȚII Politica,Fals,3,"PNL proposed the taxation of multinationals, a project blocked for a month in the PSD Parliament. ",small,Politica,yes
734, Viorel-Ionel Blăjuț,"Vreau să vă aduc la cunoştinţă că astăzi, 28 noiembrie 2016, îmi dau demisia din Parlamentul României, întrucât nu vreau să beneficiez de acea pensie specială, aceasta fiind singura formă legală de a nu beneficia de acest drept, şi vreau să vă mulţumesc pentru colaborarea în timpul acestor patru ani de zile şi să vă urez succes în continuare noului Parlament.", DECLARAȚII Politica,Parțial Fals,2,"I would like to inform you that today, November 28, 2016, I am resigning from the Romanian Parliament, as I do not want to benefit from that special pension, this being the only legal form not to benefit from this right, and I want to thank you for your collaboration. during these four years and wish you continued success in the new Parliament. ",big,Politica,yes
737, Șerban Nicolae,"Legea penală prevede pedepse accesorii. Or, în cazul Dragnea, instanţa nu a stabilit nicio sancţiune în materie de drepturi electorale (lui Dragnea nu i s-a interzis dreptul de a alege şi de a fi ales –n.r.). Deci Liviu Dragnea mai poate fi premier sau membru al Guvernului.", DECLARAȚII Politica,Fals,3,"The criminal law provides for accessory punishments. Or, in Dragnea's case, the court did not establish any sanction in the matter of electoral rights (Dragnea was not denied the right to choose and to be elected - no.). So Liviu Dragnea can also be prime minister or member of the Government. ",big,Politica,yes
741, Liliana Mincă,"Nu m-am dus [la alte partide], pentru că s-au desfiinţat acele partide.", DECLARAȚII Politica,Fals,3,"I didn't go [to other parties], because those parties were disbanded. ",small,Politica,no
743, Dacian Cioloș,"Autoritatea Electorală Permanentă este în subordinea Parlamentului, nu a Guvernului. De aceea, dacă domnul Dragnea este preocupat de stabilitatea acestei instituții, are posibilitatea de a-și mobiliza partidul pentru a face o nouă numire la Președinția AEP.", DECLARAȚII Politica,Adevărat,0,"The Permanent Electoral Authority is subordinated to the Parliament, not to the Government. Therefore, if Mr. Dragnea is concerned about the stability of this institution, he has the opportunity to mobilize his party to make a new appointment to the Presidency of the AEP. ",big,Politica,yes
745, Alina Gorghiu,Am salutat faptul că se va filma în secția de vot desfășurarea votului și persoana care vine să voteze., DECLARAȚII Electoral,Fals,3,I welcomed the fact that the voting and the person who comes to vote will be filmed in the polling station. ,small,Politica,yes
746, Liviu Pop,"(nr. legea responsabilității fiscale) anul trecut n-a fost același lucru?!(...) le readuc aminte, anul trecut tot în noiembrie cu o săptămână înainte(...) în același moment al anului trecut Parlamentul a dat o lege.", DECLARAȚII Politica,Fals,3,"(no. the law of fiscal responsibility) last year was not the same thing?! (...) I remind them, last year also in November a week before (...) at the same time last year the Parliament passed a law. ",small,Politica,yes
747, Elena Udrea,"(...) tot ce mi-a rămas mie în urma partajului sunt bunuri pe care le aveam dinaintea căsătoriei. Eu și soțul meu nu am împărțit nimic. Aveam două terenuri, două case. Tot ce mi-a rămas mie în urma divorțului sunt bunuri dinaintea căsătoriei.", DECLARAȚII Politica,Fals,3,"(...) all I have left after the sharing are the goods I had before the marriage. My husband and I didn't share anything. We had two plots of land, two houses. All I have left after the divorce are pre-marriage assets. ",big,Politica,yes
748, Teodor Meleșcanu,"Nu, nu era la Nancy, dar n-are nicio importanță(...) ", DECLARAȚII Politica,Fals,3,"No, he wasn't at Nancy's, but it doesn't matter (...) ",small,Politica,no
752, Liviu Dragnea,"(...) așa cum auzeam și USR care țipa că PSD-ul îi contestă în toate județele. Normal, am văzut această informație zic: or fi înnebunit toți președinții de organizații județene. Înseamnă că nu mai am niciun fel de autoritate, mă izolează colegii ca și informare. Mi-au venit imediat în 20 de minute din toate județele, nimeni nu a atacat pe nimeni. Dimpotrivă, ca la Radio Erevan, noi avem 34 de contestații în județe, dar nu am țipat.", DECLARAȚII Politica,Fals,3,"(...) as I heard USR shouting that the PSD is challenging them in all counties. Naturally, I saw this information, I say: all the presidents of county organizations will have gone crazy. It means that I no longer have any authority, my colleagues isolate me as information. They came to me immediately in 20 minutes from all the counties, no one attacked anyone. On the contrary, as on Yerevan Radio, we have 34 appeals in the counties, but we did not shout. ",big,Politica,yes
757, Alina Gorghiu,"E un lucru bine știut că la alegerile parlamentare prezența e în general mult mai slabă decât la prezidențiale, mai slabă decât la alegerile locale.", DECLARAȚII Electoral,Adevărat,0,"It is a well-known fact that in parliamentary elections the turnout is generally much lower than in presidential elections, weaker than in local elections. ",small,Politica,no
759, Corina Șuteu,"În primul rând, am pus ordonanța de urgență în dezbatere publică, ceea ce nu eram obligați să facem, și am făcut-o tocmai ca să putem înregistra observațiile pe care le au cineaștii și alți actori ai industriei.", DECLARAȚII Politica,Fals,3,"First of all, we put the emergency ordinance in public debate, which we were not obliged to do, and we did it precisely so that we could record the observations that filmmakers and other industry players have. ",big,Politica,yes
762, Gabriela Firea,"Dacă vă uitați la orașele care au purtat acest titlu în ultimul deceniu, dar și mai în spate, veți vedea că foarte puține dintre câștigătoare erau și capitale administrative în statele pe care le reprezentau.", DECLARAȚII Politica,Parțial Fals,2,"If you look at the cities that have carried this title in the last decade, but also further back, you will see that very few of the winners were also administrative capitals in the states they represented. ",big,Politica,no
775, Dan Marinescu,"Oricum, pentru diasporă, i-ați lămurit, pentru că nu au voie decât 10 parlamentari.", DECLARAȚII Electoral,Fals,3,"Anyway, for the diaspora, you clarified them, because only 10 parliamentarians are allowed. ",small,Politica,yes
776, Ciprian Ciucu,Doar doi din foștii consilieri generali se regăsesc și în actualul consiliu. Doi din opt., DECLARAȚII Electoral,Adevărat,0,Only two of the former general councilors are in the current council. Two out of eight. ,small,Politica,yes
777, Dumitru Dobrev,"Toată lumea a remarcat în 2012 că puțin i-a lipsit lui Nicușor să intre în Consiliul General, însă dacă ar fi candidat pe o listă de partid, același număr de voturi ar fi permis accesul în CGBM pentru 5 consilieri.", DECLARAȚII Electoral,Parțial Adevărat,1,"Everyone noticed in 2012 that Nicusor almost missed the General Council, but if he had been a candidate on a party list, the same number of votes would have allowed access to the CGBM for 5 councilors. ",big,Politica,yes
778, Moise Guran,"Eu cred că din aceste ieșiri se vor naște partide, deja au apărut 30 și ceva după Colectiv.", DECLARAȚII Electoral,Adevărat,0,"I believe that games will be born from these outings, 30 or so have already appeared after Colectiv. ",small,Politica,no
779, Brigitte Clotilde Armand,"Între 2003-2014 au fost emise 1548 ordonanțe de urgență, în medie 145 OUG pe an, sau o situație de urgență la fiecare 2,5 zile.", DECLARAȚII Politica,Parțial Adevărat,1,"Between 2003-2014, 1548 emergency ordinances were issued, on average 145 GEOs per year, or an emergency situation every 2.5 days. ",small,Politica,no
780, Gabriela Firea,PSD n-a avut niciun primar general la capitală de la revoluție încoace., DECLARAȚII Electoral,Parțial Adevărat,1,PSD has not had a general mayor in the capital since the revolution. ,small,Politica,yes
788, Cătălin Predoiu,"Cătălin Predoiu: Bogdan Diaconu era membru PSD în 2008, când Oprescu era primar Bogdan Diaconu: Nu, nu eram", DECLARAȚII Politica,Adevărat,0,"Cătălin Predoiu: Bogdan Diaconu was a PSD member in 2008, when Oprescu was mayor Bogdan Diaconu: No, I was not ",small,Politica,yes
789, Gabriela Firea,"va fi pusă la dispoziție (nr. cubul/sală de teatru) celorlalte teatre care de asemenea joacă în clădiri cu risc seismic, cum ar fi: Teatru Foarte Mic, de asemeneaTeatru Bulandra, Teatrul Evreiesc și alte teatre cu tradiție", DECLARAȚII Electoral,Parțial Fals,2,"will be made available (no. cube / theater hall) to other theaters that also play in buildings with seismic risk, such as: Very Small Theater, also Bulandra Theater, Jewish Theater and other traditional theaters ",big,Politica,yes
790, Gabriela Firea,Niciunul dintre consilierii generali actuali nu se află pe lista de acum., DECLARAȚII Electoral,Adevărat,0,None of the current general counsel is on the current list. ,small,Politica,yes
792, Cătălin Predoiu,"Am condus 20.000 de oameni în administrația locală. Doamna Firea, domnul Dan nu au condus 20.000 de oameni.", DECLARAȚII Electoral,Fals,3,"We led 20,000 people in the local administration. Mrs. Firea, Mr. Dan did not lead 20,000 people. ",small,Politica,yes
794, Nicușor Dan,Nu mai departe decât azi candidatul PNL de la sectorul 4 merge la braț cu Piedone în sectorul 4, DECLARAȚII Electoral,Parțial Adevărat,1,"No further than today, the PNL candidate from sector 4 goes hand in hand with Piedone in sector 4 ",small,Politica,yes
795, Nicușor Dan,Noi (nr USB) suntem singurul partid care a făcut publice donațiile în campania asta, DECLARAȚII Electoral,Adevărat,0,We (USB no.) Are the only party to make donations public in this campaign ,small,Politica,no
796, Robert Turcescu,"„zăcem de ani de zile, de 27 de ani, cu mizeria aceea în centrul Capitalei numită Casa Radio, dar nu ne-a trecut prin cap, sau nu le-a trecut prin cap celor ce au adminstrat Bucureștiul să facă acolo eventual un spital multidisciplinar, regional (...)”", DECLARAȚII Electoral,Fals,3,"""We have been lying for years, for 27 years, with that mess in the center of the Capital called Casa Radio, but it did not cross our minds, or it did not cross the minds of those who managed Bucharest to eventually build a hospital there multidisciplinary, regional (...) ” ",big,Politica,no
797, Stelian Damov,(n.r. - ref. sector 2) ai la dispozitie un buget anual de aproximativ 250 milioane de euro., DECLARAȚII Electoral,Parțial Adevărat,1,(n.r. - ref. sector 2) you have at your disposal an annual budget of approximately 250 million euros. ,small,Politica,yes
798, Radu Maxim,(nr Pasajul Sudului) construcția este în sarcina primăriei capitalei, DECLARAȚII Electoral,Adevărat,0,(South Passage no.) the construction is in charge of the capital's mayor's office ,small,Politica,no
799, Gabriel Mutu,"„ [...]nu se puteau înființa noi secții de votare pentru că încălcai legea. Mai mult decât atât, domnul Corlățean și-a dat demisia pe fondul acelui scandal care a apărut imediat în perioada primului tur de alegeri în care foarte mulți reclamau că n-au putut să intre să voteze. Cu toate astea, dacă ne uităm și facem o analiză pe rezultatul votului din diaspora, constatăm că au fost peste 400.000-500.000 de votanți în plus. Deci, nu-mi dau seama acum care sunt motivele pentru care vor să facă această anchetă și ce vor să scoată în evidență.”", DECLARAȚII Electoral,Fals,3,"""[...] new polling stations could not be set up because you were breaking the law. Moreover, Mr. Corlățean resigned amid that scandal that appeared immediately during the first round of elections in which many complained that they could not enter to vote. However, if we look and make an analysis on the result of the vote in the diaspora, we find that there were over 400,000-500,000 additional voters. So, I don't know now why they want to do this investigation and what they want to highlight. "" ",big,Politica,yes
800, Cătălin Predoiu,"„În ceea ce privește sănătatea, (...) pe hârtie Bucureștiul stă foarte bine, cu 50 de spitale din care 19 în subordinea primăriei, cu un număr de medici peste media europeană la suta de mii de locuitori, cu un număr de paturi la suta de mii de locuitori peste media europeană""", DECLARAȚII Electoral,Adevărat,0,"""In terms of health, (...) on paper Bucharest is very good, with 50 hospitals, 19 of which are subordinated to the mayor's office, with a number of doctors above the European average per hundred thousand inhabitants, with a number of beds one hundred thousand inhabitants above the European average "" ",big,Politica,yes
801, Cătălin Predoiu,"„La ora asta avem un PIB de 131% pe cap de locuitor din media europeană, mai mare decât cel al Atenei, cel al Madridului""", DECLARAȚII Electoral,Adevărat,0,"""At the moment we have a GDP of 131% per capita in the European average, higher than that of Athens, that of Madrid"" ",small,Politica,yes
802, Å�tefan Enache,Avem o hotărâre definitivă a instanței cum că proiectul (n.r. Pod Ciurel) poate continua, DECLARAȚII Electoral,Adevărat,0,We have a final decision of the court that the project (n.r. Pod Ciurel) can continue ,small,Politica,no
803, Bogdan Lencu,"(...)destructurarea mafiei din primăria sectorului 5. mă refer aici la timpul îndelungat, acel timp care ne doare pe toți, acel termen de 30 de zile legale până la soluționarea oricărei cereri, oricărei probleme, eu aș reduce acel termen la 7 zile lucrătoare, este posibil, este fezabil", DECLARAȚII Electoral,Parțial Fals,2,"(...) the destructuring of the mafia in the mayor's office of sector 5. I am referring here to the long time, that time that hurts us all, that term of 30 legal days until the solution of any request, any problem, I would reduce that term to 7 working days, it is possible, it is feasible ",big,Politica,yes
804, Nicușor Dan,"[voi asigura] Management al documentelor, proceduri interne prin care directiile din primarie sa lucreze impreuna si sa nu mai existe contradictii [...], cererile sa poata fi urmarite online.", DECLARAȚII Electoral,Fals,3,"[I will ensure] Document management, internal procedures through which the mayor's offices work together and there are no more contradictions [...], requests can be followed online. ",small,Politica,yes
805, Daniel Barbu,"[...] Un oraș format dintr-un număr mare, nu știu dacă 19 (nr. municipalități) ca la Brussels (...)", DECLARAȚII Electoral,Adevărat,0,"[...] A city made up of a large number, I don't know if 19 (no municipalities) like Brussels (...) ",small,Politica,no
806, Nicușor Dan,Nicușor Dan: „Centura Bucureștiului nu e o prioritate. Nu există un parteneriat cu CNADNR”, DECLARAȚII Electoral,Parțial Fals,2,"Nicușor Dan: “The Bucharest ring road is not a priority. There is no partnership with CNADNR "" ",small,Politica,yes
807, Robert Turcescu,"„Legea 544: câte locuințe sociale există și cine le deține? Nu se știe, nu există un răspuns.”", DECLARAȚII Electoral,Parțial Adevărat,1,"„Law 544: how many social housing units there are and who owns them? It is not known, there is no answer. "" ",small,Politica,no
808, Daniel Barbu,„New York are un singur primar și un consiliu la cheremul primarului”, DECLARAȚII Electoral,Parțial Fals,2,"""New York has only one mayor and one council at the mayor's behest"" ",small,Politica,yes
809, Robert Turcescu,Bugetul pentru cultură este mai mare decat cel pentru sănătate., DECLARAȚII Electoral,Parțial Adevărat,1,The budget for culture is higher than for health. ,small,Politica,no
810, Nicușor Dan,Nicușor Dan: „Legea mă obligă ca la orice act normativ să existe consultare publică - legea 52/2003”, DECLARAȚII Electoral,Adevărat,0,"Nicușor Dan: ""The law obliges me to have a public consultation on any normative act - law 52/2003"" ",small,Politica,yes
811, Daniel Barbu,"„Voi face referendum prin corespondență, dialog structurat, pentru dezvoltarea responsabilității împărtășite.”", DECLARAȚII Electoral,Adevărat,0,"""I will hold a referendum by correspondence, a structured dialogue, for the development of shared responsibility."" ",small,Politica,no
812, Robert NegoiÅ£ă,"Niciodată Primăria de Sector nu poate face exproprieri, nu poate decide așa ceva, asta o poate face doar Primăria Generală", DECLARAȚII Electoral,Adevărat,0,"The District City Hall can never make expropriations, it cannot decide such a thing, only the General City Hall can do that. ",small,Politica,yes
813, Cătălin Predoiu,„Eu nu mi-am pus semnătura pe ce spuneți dumneavoastră. Eu am semnalat ca Ministru al Justiției că tăierea pensiilor este neconstituțională și Curtea Constituțională mi-a confirmat. Eu n-am luat decizii politice care să taie pensii și salarii. N-am semnat închideri de spitale că nu era Ministerul Justiției însărcinat cu așa ceva…”, DECLARAȚII Politica,Parțial Adevărat,1,"""I did not sign what you say. I signaled as Minister of Justice that the cutting of pensions is unconstitutional and the Constitutional Court confirmed it to me. I have not made political decisions to cut pensions and salaries. I did not sign hospital closures because the Ministry of Justice was not in charge of such a thing… ” ",big,Politica,yes
814, Sorin Oprescu,„Cumpărarea de aparatură de înaltă tehnicitate s-a făcut [...] centralizat tocmai pentru a nu permite o serie întreagă de derapaje.”, DECLARAȚII Electoral,Parțial Fals,2,"""The purchase of high-tech equipment was made [...] centrally precisely so as not to allow a whole series of skidding."" ",small,Politica,no
815, Nicușor Dan,"Nicușor Dan: (...) Consiliul general este cel care stabilește bugetul, dar primarul este cel care organizează licitațiile Gabriela Firea: (...) Un primar, dacă organizează de capul lui licitațiile, merge în secunda doi la pușcărie. Nu are atribuții primarul general să organizeze licitația. Sub nicio formă. (...) Primarul general face un singur lucru: dă o dispoziție prin care se înființează comisia de evaluare a raportului pentru licitații. Nicușor Dan: Primarul general, prin aparatul din subordinea lui, organizează licitațiile.", DECLARAȚII Electoral,Parțial Fals,2,"Nicușor Dan: (...) The general council is the one that establishes the budget, but the mayor is the one who organizes the auctions Gabriela Firea: (...) A mayor, if he organizes the auctions on his own, goes to the second prison. It is not the responsibility of the mayor general to organize the auction. Under any circumstances. (...) The mayor general does only one thing: he gives a provision establishing the commission for the evaluation of the tender report. Nicușor Dan: The mayor general, through the apparatus under his subordination, organizes the auctions. ",big,Politica,yes
817, Gabriela Firea,"„colegii noștri consilieri generali (n.r. - PSD) au propus un buget mai mare (n.r. pentru sănătate), de aproape 15%, și majoritatea PNL-PDL a acceptat doar unul 7,3%”", DECLARAȚII Electoral,Fals,3,"""Our fellow general counselors (n.r. - PSD) proposed a larger budget (n.r. for health), of almost 15%, and the majority of PNL-PDL accepted only one 7.3%"" ",small,Politica,yes
818, Brigitte Clotilde Armand,"Este o lege din 2006, mai precis HCGMB 66, care prevede ce parcări trebuie să aibă orice construcție nouă. Un apartament de mai puțin de 100 metri pătrați trebuie să aibă un loc de parcare, dacă este mai mare, trebuie să aibă două locuri de parcare, plus 20 la sută pentru vizitatori(...)Ceea ce este bine e că legea prevede și o taxă de 10.000 de euro dacă dezvoltatorii nu au respectat prevederile legale(...)", DECLARAȚII Electoral,Parțial Adevărat,1,"It is a 2006 law, specifically HCGMB 66, which stipulates which car parks must have any new construction. An apartment of less than 100 square meters must have a parking space, if it is larger, it must have two parking spaces, plus 20 percent for visitors (...) What is good is that the law also provides a fee of 10,000 euros if the developers did not comply with the legal provisions (...) ",big,Politica,no
819, Ovidiu Raețchi,"„(...)Sectorului 5, care are cea mai mică suprafață de spațiu verde din toate sectoarele Capitalei.”", DECLARAȚII Electoral,Adevărat,0,"""(...) Sector 5, which has the smallest area of green space in all sectors of the Capital."" ",small,Politica,yes
820, Nicușor Dan,"Nicușor Dan: „Ați avut majoritatea în Consiliul General 3 ani și jumătate"" Gabriela Firea: „Noi avem 18 consilieri municipali din 55, dacă asta înseamnă majoritate (...)""  Nicușor Dan: „Ați avut majoritatea cu USL și ați continuat s-o aveți sub primarul Oprescu timp de 3 ani și jumătate""", DECLARAȚII Electoral,Fals,3,"Nicușor Dan: ""You had the majority in the General Council for 3 and a half years"" Gabriela Firea: ""We have 18 municipal councilors out of 55, if that means a majority (...)"" Nicușor Dan: ""You had the majority with USL and continued to you have been under Mayor Oprescu for 3 and a half years "" ",big,Politica,yes
821, Gabriela Firea,"„Spitalul Gomoiu și Spitalul Foișor, două unități spitalicești care au avut finanțare de la PMB iar Foișor și fonduri europene(...)în ceea ce privește banii pentru Foișor, aproape 17 milioane lei fonduri europene, se pierde această finanțare, iar spitalul va trebui să fie finalizat din fondurile Primăriei”", DECLARAȚII Electoral,Fals,3,"„Gomoiu Hospital and Foișor Hospital, two hospital units that had funding from PMB and Foișor and European funds (...) in terms of money for Foișor, almost 17 million lei European funds, this funding is lost, and the hospital will must be completed from the City Hall funds "" ",big,Politica,yes
822, Nicușor Dan,"Legea e destul de restrictivă (n.r. legislația electorală); nu ai voie nici măcar să faci un tricou cu candidatura ta, cu care echipele să meargă prin oraș.", DECLARAȚII Electoral,Adevărat,0,"The law is quite restrictive (n.r. electoral legislation); you are not even allowed to make a T-shirt with your candidacy, with which the teams can go around the city. ",small,Politica,no
823, Å�tefan Viorel Florescu,"„După cum prea bine ştiţi, conform legislaţiei electorale în vigoare, candidaţii independenţi nu au dreptul să aibă reprezentanţi care să participe la numărătoarea paralelă a voturilor de după închiderea urnelor. Doar candidaţii partidelor politice au acest drept.”", DECLARAȚII Electoral,Adevărat,0,"""As you well know, according to the electoral legislation in force, independent candidates do not have the right to have representatives to participate in the parallel counting of votes after the close of the polls. Only candidates from political parties have this right. "" ",big,Politica,yes
824, Gabriel Mutu,"În perioada 2012 – 2014, primarul PNL Rareș Mănescu a lipsit total de la toate ședințele de Consiliu Local, prezența lui în sector a fost zero [...]", DECLARAȚII Electoral,Fals,3,"Between 2012 and 2014, the PNL mayor Rareș Mănescu was completely absent from all Local Council meetings, his presence in the sector was zero [...] ",small,Politica,yes
825, Gabriel Mutu,"[...] conform Constituției, nu poți modifica legea electorală printr-o hotărâre de Guvern. În Constituție scrie foarte clar, nu poți modifica legea electorală prin ordonanță sau hotărâre de Guvern, nu poți s-o faci. În mod normal, trebuie să vii în Parlament, să ceri în Parlament modificarea legii, punct [...] ", DECLARAȚII Electoral,Adevărat,0,"[...] according to the Constitution, you cannot change the electoral law by a Government decision. In the Constitution it is written very clearly, you cannot change the electoral law by ordinance or Government decision, you cannot do it. Normally, you have to come to the Parliament, ask the Parliament to change the law, point [...] ",big,Politica,yes
826, Patriciu Achimaș-Cadariu,"De dimineață se fac afirmații extrem de tendențioase în ceea ce mă privește, prezentându-se absolut eronat numărul contractelor, valoarea lor și modul în care au fost ele făcute. Am prezentat azi în conferința de presă, au fost strict trei contracte cadru, care au însumat unsprezece virgulă ceva la sută din totalul valorii cu care în acea perioadă s-au achiziționat dezinfectanți în institutul oncologic (...) acești dezinfectanți se cumpără pe procedura standard, de licitație deschisă, este în SEAP.", DECLARAȚII Politica,Parțial Fals,2,"In the morning, extremely tendentious statements are made regarding me, the number of contracts, their value and the way they were made being presented absolutely erroneously. I presented today in the press conference, there were strictly three framework contracts, which totaled eleven percentage points of the total value with which at that time disinfectants were purchased in the oncology institute (...) these disinfectants are bought on the procedure standard, open tender, is in SEAP. ",big,Politica,yes
827, Daniel BăluÅ£ă,"Bugetul Sectorului 4 este de 110 milioane de euro. Eu, ca edil, primesc 12.000 de euro pe an pentru a gestiona o sumă de 110 milioane de euro", DECLARAȚII Electoral,Adevărat,0,"The budget of Sector 4 is 110 million euros. As mayor, I receive 12,000 euros a year to manage an amount of 110 million euros ",small,Politica,yes
828, Eugen Tomac,"În România avem 65.000 de cetățeni români practicanți ai cultului musulman, iar în București avem deja cinci moschei.", DECLARAȚII Electoral,Adevărat,0,"In Romania we have 65,000 Romanian citizens practicing the Muslim cult, and in Bucharest we already have five mosques. ",small,Politica,yes
829, Gabriela Firea,"Vi se pare normal ca în precampania electorală să fie plin orasul de afișe, de corturi, de panouri publicitare... într-adevăr nu scrie cuvântul “votează”, dar apare numele candidatului, partidul pe care-l reprezintă, un slogan, fotografia și toate însemnele electorale și se spune ca nu e publicitate electorală. (...) În schimb în campania de o lună de zile dinaintea alegerilor nu mai este permis niciun fel de afisaj. ", DECLARAȚII Electoral,Fals,3,"It seems normal for the city to be full of posters, tents, billboards in the pre-election campaign ... it really doesn't say the word ""vote"", but the name of the candidate appears, the party he represents, a slogan, the photo and all electoral signs and it is said that there is no electoral advertising. (...) However, in the one-month campaign before the elections, no display is allowed. ",big,Politica,yes
830, Maria Grapini,„Începem să pierdem cusătoarele și țesătoarele”, DECLARAȚII Politica,Fals,3,"""We're starting to lose sewing and weaving"" ",small,Politica,no
835, Traian Băsescu,„Într-o țară în care se înregistrează zilnic două-trei partide”, DECLARAȚII Electoral,Fals,3,"""In a country where two or three games are recorded daily"" ",small,Politica,no
836, Nicușor Dan,"Atribuţiile viceprimarului sunt date de Consiliul General şi, în consecinţă, volatile, întrucât depind de majoritatea politică care se poate schimba oricând", DECLARAȚII Electoral,Parțial Adevărat,1,"The duties of the deputy mayor are given by the General Council and, consequently, volatile, as they depend on the political majority that can change at any time. ",small,Politica,yes
837, Dacian Cioloș,Niciun prefect sau subprefect fixat definitiv prin concurs nu a fost schimbat. Schimbările au vizat exclusiv prefecți sau subprefecți pe care guvernul precedent i-a numit temporar, DECLARAȚII Politica,Parțial Fals,2,No prefect or subprefect definitively fixed by competition has been changed. The changes concerned only prefects or sub-prefects whom the previous government had temporarily appointed. ,small,Politica,yes
841, Adrian Curaj,„Nu putem ordonanță de urgență înainte de începerea activității parlamentare.”, DECLARAȚII Politica,Fals,3,"""We cannot issue an emergency ordinance before parliamentary activity begins."" ",small,Politica,no
842, Ana Costea,"„(…)Ministerul Dezvoltării Regionale și Administrației Publice (MDRAP), care are în subordine consiliile județene”", DECLARAȚII Politica,Fals,3,"""(…) Ministry of Regional Development and Public Administration (MRDPA), which reports to the county councils"" ",small,Politica,yes
844, Sorin Câmpeanu,„(…) nu se înscrie în definiţia formală a dezastrelor această tragedie care s-a întâmplat în România”, DECLARAȚII Politica,Fals,3,"""(…) This tragedy that happened in Romania does not fit into the formal definition of disasters"" ",small,Politica,no
845, Cristian Popescu Piedone,"„Avem la dosar toate actele, am îndeplinit toate normele legale de eliberare a acordului de funcţionare(…)”", DECLARAȚII Politica,Fals,3,"""We have all the documents in the file, we have fulfilled all the legal norms for issuing the operation agreement (…)"" ",small,Politica,no
850, Vasile Blaga,„Niciodată nu a organizat alegerile PNL.”, DECLARAȚII Politica,Parțial Fals,2,"""He never organized the PNL elections."" ",small,Politica,yes
852, Gabriela Podașcă, „Nu mai pot fi organizate alegeri parțiale”, DECLARAȚII Electoral,Adevărat,0,"""No more by-elections"" ",small,Politica,no
857, Anghel Stanciu,"„[noi] parlamentarii, suntem pe locul 14 în grila de salarizare”", DECLARAȚII Politica,Fals,3,"""[We] parliamentarians, we are on the 14th place in the salary scale"" ",small,Politica,no
859, Vasile Blaga,„Un interimat poate dura maxim 45 de zile”, DECLARAȚII Politica,Adevărat,0,"""An interim can last a maximum of 45 days"" ",small,Politica,no
860, Ioan Rus,„Am să cer chiar primului ministru să îmi accepte demisia”, DECLARAȚII Politica,Fals,3,"""I will even ask the prime minister to accept my resignation"" ",small,Politica,no
861, Ilie SÃ¢rbu,„E ilegală nominalizarea lui Mihai Răzvan Ungureanu”, DECLARAȚII Politica,Fals,3,"""It is illegal to nominate Mihai Răzvan Ungureanu"" ",small,Politica,yes
862, Sebastian Ghiță,„Mi-e tare teamă că o astfel de chestiune nu se poate întâmpla decât cu voia Camerei din care facem parte”, DECLARAȚII Politica,Fals,3,"""I am very afraid that such an issue can only happen with the will of the Chamber we belong to."" ",small,Politica,no
864, Călin Popescu Tăriceanu,„Parlamentarii nu au imunitate decât pentru declarații politice”, DECLARAȚII Politica,Parțial Adevărat,1,"""Parliamentarians have immunity only for political statements"" ",small,Politica,yes
865, MoÅ£iune de cenzură,"„În anul 2014, investiţiile asumate de către Transelectrica nu au fost realizate decât în procent de 23%""", DECLARAȚII Politica,Fals,3,"""In 2014, the investments assumed by Transelectrica were made only in a percentage of 23%"" ",small,Politica,yes
867, Traian Băsescu,"„Apartamentul din Mihăileanu nu avea 300 de metri pătrați, este un apartament decent de circa 200 de metri pătrați, e cumpărat pe legea 10”", DECLARAȚII Politica,Fals,3,"""The apartment in Mihăileanu did not have 300 square meters, it is a decent apartment of about 200 square meters, it is bought on law 10"" ",small,Politica,no
868, Victor Ponta,„Noi nu putem să schimbam o lege și nu avem în niciun caz 90 de senatori”, DECLARAȚII Politica,Parțial Adevărat,1,"""We can't change a law and we don't have 90 senators under any circumstances."" ",small,Politica,yes
870, Raluca Turcan,„Din 400 de milioane de euro s-ar fi putut dubla alocațiile tuturor elevilor și s-ar fi putut construi 800 de școli”, DECLARAȚII Politica,Adevărat,0,"""Out of 400 million euros, the allowances of all students could have been doubled and 800 schools could have been built"" ",small,Politica,yes
871,,"„Votul la vedere încalcă procedura de vot, pentru că se prevede ca votul să fie secret”", DECLARAȚII Politica,Parțial Fals,2,"""Sight voting violates the voting procedure, because the vote is expected to be secret"" ",small,Politica,no
878,SPECIAL 8 martie: dezbatere ântre patru deputate și o doamnă ministru,Factual Special:  – dispută pe tema creării Agenţiei Naţionale pentru Inspecţia Muncii şi Securitate Socială –  (vezi și restul fact-check-urilor făcute cu prilejul zilei de 8 martie), DECLARAȚII Politica,Adevărat,0,Factual Special: - dispute over the creation of the National Agency for Labor Inspection and Social Security - (see also the rest of the fact-checks made on the occasion of March 8) ,small,Politica,yes
