,Unnamed: 0,source,location,text,detective,category,label
13064,17884,Rick Scott,"stated on June 23, 2010 in a campaign mail piece.:","""Bill McCollum has accepted thousands from lobbyists for Planned Parenthood.""","By Aaron Sharockman • June 25, 2010",pants-fire,3
13065,16479,Top Stories USA,"stated on September 29, 2018 in a Facebook post:","""Christine Blasey Ford claims that she called a friend on her cell phone after the ‘attack’ in or around 1982.""","By Louis Jacobson • October 2, 2018",pants-fire,3
13066,11923,Viral image,"stated on September 3, 2020 in a Facebook post:","“Epstein dies while in custody, his private banker is found dead, a judge had a trial regarding Epstein and the Deutsche Bank. Her son has been killed now and her husband has been shot. The shooter who shot the son and shot the judge’s husband has now also been found dead.”","By Ciara O'Rourke • September 18, 2020",false,3
13067,17383,Jeb Hensarling,"stated on October 1, 2013 in a House floor speech:","In a ""sweetheart deal … members of Congress, thanks to the Obama administration, are going to be the only people in America to get subsidies in the Obamacare exchanges.""","By Louis Jacobson • October 1, 2013",pants-fire,3
13068,13466,Donald Trump,"stated on July 16, 2017 in a tweet:","Says his job approval poll numbers are ""not bad"" relative to other presidents at this point in his presidency.","By John Kruzel • July 17, 2017",false,3
13069,17648,Facebook posts,"stated on October 23, 2011 in an Internet post:","Congressional Republicans have introduced dozens of bills on social issues and other topics, but ""zero on job creation.""","By Louis Jacobson • October 25, 2011",pants-fire,3
13070,17941,Chain email,"stated on November 1, 2009 in an e-mail circulated to many people.:",You must list all your guns on your 2010 tax return.,"By Ian Jannetta • November 2, 2009",pants-fire,3
13071,14730,Debbie Wasserman Schultz,"stated on June 8, 2012 in a speech:","""The Koch brothers alone gave twice as much money to Scott Walker as the total amount of money raised by Tom Barrett.""","By Tom Kertscher • June 20, 2012",false,3
13072,12748,Bloggers,"stated on August 11, 2018 in a website post:","Quotes Winston Churchill as saying ""Diplomacy is the art of telling people to go to hell in such a way that they ask for directions.""","By Samantha Putterman • September 20, 2019",false,3
13073,14421,Kari Chisholm,"stated on July 9, 2013 in an Internet radio interview:","Says Oregon’s political tax credit is something ""every state should have and no other state does.""","By Ian K. Kullgren • August 1, 2013",false,3
13074,13822,Grover Norquist,"stated on March 24, 2016 in a Fox Business interview:","Under Hillary Clinton, State Department ""officials were sending official thank-yous to people who gave to the Clinton Foundation.""","By Jon Greenberg • March 28, 2016",false,3
13075,17895,Dan Fanelli,"stated on June 3, 2010 in a video on his campaign website:","Under the new health care law, the elderly will be denied care when they have ""passed the age limit for treatment.""","By Amy Sherman • June 7, 2010",pants-fire,3
13076,14981,Barack Obama,"stated on October 25, 2011 in a speech at a fundraiser:","""I made a bunch of these promises during the campaign. ... We've got about 60 percent done in three years.""","By Louis Jacobson • November 1, 2011",false,3
13077,17042,James Woods,"stated on July 31, 2016 in a tweet:","Says Hillary Clinton wrote, ""I believe the primary role of the state is to teach, train and raise children. Parents have a secondary role.""","By Neelesh Moorthy • August 1, 2016",pants-fire,3
13078,16909,Ax The Bev Tax,"stated on March 22, 2017 in In a tweet:","""We offer a tremendous amount of low calorie, no calorie options, like waters, unsweetened products, low calorie diet items. All of which unfortunately are taxed by this tax.""","By Mark Dent • March 24, 2017",pants-fire,3
13079,12451,Bloggers,"stated on March 11, 2020 in a blog post:",“NYC man drops dead in middle of street — suspected coronavirus!”,"By Ciara O'Rourke • March 12, 2020",false,3
13080,12858,Viral image,"stated on June 23, 2019 in a Facebook post:","Says Robert De Niro said, ""I preferred the time in America when the president and the village idiot were two different people.""","By Ciara O'Rourke • June 28, 2019",false,3
13081,16480,Bloggers,"stated on September 25, 2018 in a blogpost:","Says ""Christine Blasey Ford’s letter to Sen. Dianne Feinstein revealed to be a total FAKE… contains 14 glaring errors that could only be committed by a poorly educated writer."" ​","By Kyra Haas • September 28, 2018",pants-fire,3
13082,15924,Viral image,"stated on July 24, 2020 in a Facebook post:",Kroger stores are charging a “BLM charge.”,"By Ciara O'Rourke • July 24, 2020",pants-fire,3
13083,15308,Safe Routes to Schools,"stated on November 10, 2010 in a mailer:",Half of children struck by cars near schools are hit by parents driving children to school.,"By Janie Har • November 11, 2010",false,3
13084,16374,Bloggers,"stated on February 4, 2019 in a story:",NASA has discovered a new planet covered with marijuana,"By Samantha Putterman • February 8, 2019",pants-fire,3
13085,17841,Allen West,"stated on September 21, 2010 in a candidate forum:","""If you look at the application for a security clearance, I have a clearance that even the president of the United States cannot obtain because of my background.""","By Louis Jacobson • September 24, 2010",pants-fire,3
13086,14230,George Will,"stated on May 11, 2014 in comments on ""Fox News Sunday"":","The incandescent light bulb ""has no effect whatever on the planet.""","By Jon Greenberg • May 11, 2014",false,3
13087,16655,CSC Mediagroup.USA,"stated on January 30, 2018 in a headline:","Democrats ""booed families of children murdered by MS13.""","By Amy Sherman • February 1, 2018",pants-fire,3
13088,12760,Kamala Harris,"stated on September 4, 2019 in a CNN climate town hall:","Says she ""sued Exxon Mobil"" as California attorney general.","By Chris Nichols • September 6, 2019",false,3
13089,14140,Dave Brat,"stated on October 28, 2014 in a debate:","""In K-12 education, our kids are scoring at the bottom of science and mathematics right now in the industrialized world -- at the bottom.""","By Nancy Madsen • November 2, 2014",false,3
13090,13864,Centre for Research on Globalization,"stated on February 4, 2016 in an article posted on the group's website:","""The most likely triggering cause of (microcephaly)"" is the ""DTaP shot, a vaccine that had been recently mandated by the Brazilian government to be injected into pregnant women.""","By Jon Greenberg • February 16, 2016",false,3
13091,12474,Facebook posts,"stated on February 29, 2020 in a Facebook post:",Says President Barack Obama “waited six months to call swine flu an emergency after thousands died.”,"By Tom Kertscher • March 4, 2020",false,3
13092,16247,Facebook posts,"stated on August 15, 2019 in a Facebook post:","Says the Philadelphia shootings were ""fake"" and that police officers sprayed ""fake blood on themselves.""","By Daniel Funke • August 19, 2019",pants-fire,3
13093,17459,James Bennett,"stated on January 1, 2013 in a Gov. Lincoln Chafee YouTube video:","""Our numbers are going up at the airport.""","By C. Eugene Emery Jr. • January 10, 2013",pants-fire,3
13094,16291,Viral image,"stated on May 21, 2019 in a Facebook post:",A photograph shows Barack Obama bowing to Ayatollah Khamenei.,"By Ciara O'Rourke • May 23, 2019",pants-fire,3
13095,15962,Bloggers,"stated on June 12, 2020 in an article:",“163 paid protesters just filed a lawsuit against George Soros for not paying their bail.”,"By Daniel Funke • June 18, 2020",pants-fire,3
13096,15212,Libertarian Party of Georgia,"stated on January 31, 2011 in a press release:","A proposed immigration bill will ""bankrupt Georgia"" if passed.","By Willoughby Mariano • February 16, 2011",false,3
13097,13827,Raúl Castro,"stated on March 21, 2016 in a press conference in Havana:",Says there are no political prisoners in Cuba.,"By Linda Qiu • March 22, 2016",false,3
13098,12770,Facebook posts,"stated on September 3, 2019 in a Facebook post:",Says an image depicts Hurricane Dorian over the Bahamas.,"By Daniel Funke • September 5, 2019",false,3
13099,15454,Anthony Gemma,"stated on June 28, 2010 in a speech at the state Democratic convention:",Rhode Island voters are moving away from the Democratic party to non-affiliation,"By C. Eugene Emery Jr. • July 12, 2010",false,3
13100,16432,Bloggers,"stated on November 3, 2018 in a post on Facebook:","Says Stacey Abrams posed with a campaign sign that described her as a ""communist"" and part of the ""Muslim-Brotherhood""","By Tessa Weinberg • November 6, 2018",pants-fire,3
13101,16100,Viral image,"stated on January 30, 2020 in a Facebook post:",Says a photo shows Ilhan Omar without a head scarf.,"By Ciara O'Rourke • February 20, 2020",pants-fire,3
13102,16959,USA Snich,"stated on December 21, 2016 in a headline:","""Pope Francis To Followers: 'Koran And Holy Bible Are The Same' ""","By Joshua Gillin • January 5, 2017",pants-fire,3
13103,12365,Viral image,"stated on April 13, 2020 in a Facebook post:","“Corona is so bad, this guy died twice!”","By Ciara O'Rourke • April 15, 2020",false,3
13104,12774,Facebook posts,"stated on August 22, 2019 in a Facebook post:","Says the ""bones of children"" were found on Jeffrey Epstein’s island.","By Samantha Putterman • September 4, 2019",false,3
13105,14207,Scott Walker,"stated on July 27, 2014 in a campaign TV ad:","Mary Burke ""wasted 12.5 million dollars on a vacant lot"" in a move that ""could cost taxpayers nearly $25 million.""","By Dave Umhoefer • July 31, 2014",false,3
13106,12418,Facebook posts,"stated on March 19, 2020 in a Facebook post:","""Huge! Results From Breaking Chloroquine Study Show 100% Cure Rate For Patients Infected With The Coronavirus.""","By Tom Kertscher • March 23, 2020",false,3
13107,16373,Bloggers,"stated on February 3, 2019 in a Facebook post:",Says George Soros was arrested in Switzerland for a web of crimes based on information provided by Barack Obama.,"By Samantha Putterman • February 8, 2019",pants-fire,3
13108,16133,Viral image,"stated on January 12, 2020 in a post on Facebook:",The typical anglerfish is seven feet long.,"By Emily Venezky • January 24, 2020",pants-fire,3
13109,13199,Bloggers,"stated on July 15, 2018 in a blog post:","""Puerto Rico mayor facing fraud charges over $3M in federal disaster relief""","By Katie Akin • July 19, 2018",false,3
13110,13999,Ben Carson,"stated on August 6, 2015 in the first Republican debate:","""Ukraine was a nuclear-armed state. They gave away their nuclear arms with the understanding that we would protect them.""","By Jon Greenberg • August 7, 2015",false,3
13111,16862,Bloggers,"stated on May 13, 2017 in a web post:",Say Lance Armstrong is dead.,"By W. Gardner Selby • May 15, 2017",pants-fire,3
13112,14241,Chain email,"stated on April 24, 2014 in a chain email:","""More than 1,000 American soldiers have lost their lives in Afghanistan in the last 27 months. This is more than the combined total of the nine years before.""","By Louis Jacobson • April 24, 2014",false,3
13113,16774,Paul Ryan,"stated on August 21, 2017 in a CNN town hall broadcast:","""We’ve got dozens of counties around America that have zero insurers left.""","By Jon Greenberg • August 24, 2017",pants-fire,3
13114,13758,Bloggers,"stated on June 13, 2016 in an article:","Says Hillary Clinton’s ""State Department blocked investigation into Orlando killer’s mosque.""","By Allison Graves • June 23, 2016",false,3
13115,12305,Facebook posts,"stated on April 29, 2020 in a Facebook post:",Georgia Gov. Brian Kemp “mandates restaurants reopen”,"By Amy Sherman • May 8, 2020",false,3
13116,11745,Facebook posts,"stated on November 1, 2020 in a Facebook post:","Says President Trump’s Oct. 31 rally in Butler, Pa., drew over 57,000 people.","By Samantha Putterman • November 2, 2020",false,3
13117,14332,Rush Limbaugh,"stated on December 6, 2013 in a segment on his radio show:","""Obamacare is going to increase the divorce rate.""","By Katie Sanders • December 11, 2013",false,3
13118,14634,Tennessee Democratic Party,"stated on August 17, 2012 in Tennessee Democratic Party press release sent via email in a version specifically cri:","The ""Health Care Compact bill would end Medicare's guaranteed benefit for Tennessee's Medicare recipients and shift management of the federal health care plan to the state's TennCare program.""","By Tom Humphrey • September 7, 2012",false,3
13119,14754,We Are Wisconsin,"stated on May 25, 2012 in campaign mail:","Says Gov. Scott Walker ""took away $1.6 billion from schools and handed it off as over $2 billion in tax breaks to the rich.""","By Tom Kertscher • May 31, 2012",false,3
13120,14155,No Tax For Tracks,"stated on September 29, 2014 in a debate about Greenlight Pinellas:",Photos prove the Denver light rail system has low ridership.,"By Joshua Gillin • October 23, 2014",false,3
13121,16875,Bloggers,"stated on April 24, 2017 in Internet posts:","""Trump warns Russia over Jehovah’s Witnesses ban and urges members to seek asylum in the U.S.""","By Joshua Gillin • April 28, 2017",pants-fire,3
13122,12773,Viral image,"stated on August 28, 2019 in a post on Facebook:","Says a photo shows Donald Trump holding a sign that says, ""No matter who is president, Jesus is still king.""","By Ciara O'Rourke • September 4, 2019",false,3
13123,16585,Donald Trump,"stated on April 19, 2018 in in a tweet:","""James Comey Memos just out and show clearly that there was NO COLLUSION and NO OBSTRUCTION""","By John Kruzel • April 20, 2018",pants-fire,3
13124,15232,Steve Moore,"stated on February 2, 2011 in HBO's ""Real Time with Bill Maher"":","In the 1980s, ""The lowest income people had the biggest gains.""","By Robert Farley • February 3, 2011",false,3
13125,14375,Rick Kriseman,"stated on October 15, 2013 in a Tampa Bay Times/mayoral debate:","""Unfortunately, since Mr. Foster's been mayor ... there are less people employed in the city of St. Petersburg than there were prior to his taking office.""","By Katie Sanders • October 17, 2013",false,3
13126,16758,Babylon Bee,"stated on May 24, 2017 in a web post:","""ISIS Lays Down Arms After Katy Perry’s Impassioned Plea To ‘Like, Just Co-Exist’""","By Louis Jacobson • September 8, 2017",pants-fire,3
13127,12548,Jeanne Ives,"stated on January 29, 2020 in a press release:",Says U.S. Rep. Sean Casten “demanded the impeachment of the Republican President before the Mueller report was even released.”,"By Kiannah Sepeda-Miller • February 6, 2020",false,3
13128,17921,Florida Democratic Party,"stated on February 3, 2010 in a press release:","""Congressman McCollum voted to dismantle Social Security.""","By Amy Sherman • March 4, 2010",pants-fire,3
13129,16571,Bloggers,"stated on April 30, 2018 in a blog post:","""Bill Gates Outlines 2018 Plan To Depopulate The Planet.""","By Miriam Valverde • May 3, 2018",pants-fire,3
13130,16615,National Rifle Association,"stated on March 21, 2018 in a segment on NRATV:","""March For Our Lives is backed by radicals with a history of violent threats, language and actions.""","By Jon Greenberg • March 23, 2018",pants-fire,3
13131,12256,Facebook posts,"stated on May 27, 2020 in a Facebook post:",A photo shows ex-Minneapolis police officer Derek Chauvin wearing a “Make Whites Great Again Hat.”,"By Samantha Putterman • May 27, 2020",false,3
13132,14709,Nancy Pelosi,"stated on July 1, 2012 in on 'Meet the Press':","Under the health care law, ""everybody will have lower rates, better quality care and better access.""","By Jon Greenberg • July 6, 2012",false,3
13133,16165,Tucker Carlson,"stated on December 15, 2019 in an interview with the Atlantic:","Says the Potomac River ""has gotten dirtier and dirtier and dirtier and dirtier. I go down there and that litter is left almost exclusively by immigrants.""","By Bill McCarthy • December 18, 2019",pants-fire,3
13134,11768,Facebook posts,"stated on October 28, 2020 in a Facebook post:",Says Kamala Harris said looters are just feeding their hungry kids.,"By Ciara O'Rourke • October 29, 2020",false,3
13135,16220,Donald Trump,"stated on October 5, 2019 in a tweet:","""The first so-called second hand information ‘Whistleblower’ got my phone conversation almost completely wrong.""","By Jon Greenberg • October 9, 2019",pants-fire,3
13136,12483,Donald Trump,"stated on February 29, 2020 in a speech at CPAC:","Says the media cut out his request of Russian hackers to find Hillary Clinton’s emails “right at the end so that you don’t see the laughter, the joke.”","By Amy Sherman • March 2, 2020",false,3
13137,16824,Bloggers,"stated on June 24, 2017 in Internet posts:",Says Johnny Depp died after being apprehended for threatening President Donald Trump’s life.,"By Joshua Gillin • June 27, 2017",pants-fire,3
13138,15829,Viral image,"stated on October 21, 2020 in a Facebook post:","Says Clint Eastwood called Joe Biden an “incompetent, lying, flip-flopping, insincere, double-talking, radical socialist.”","By Ciara O'Rourke • October 28, 2020",pants-fire,3
13139,14440,Ken Cuccinelli,"stated on June 21, 2013 in a radio interview.:","Says Terry McAuliffe ""opposes"" Virginia’s right-to-work law.","By Warren Fiske • July 3, 2013",false,3
13140,12188,Facebook posts,"stated on June 17, 2020 in a Facebook post:","Former slave Nancy Green, the first Aunt Jemima model, died “as one of America’s first black millionaires.”","By Tom Kertscher • June 22, 2020",false,3
13141,15128,Miguel Diaz de la Portilla,"stated on April 15, 2011 in a Senate Rules Committee meeting:","In early voting in Miami-Dade County, ""there is a trickle of two or three people a day at a very high cost to keep those public libraries and polls open.""","By Laura Figueroa • April 26, 2011",false,3
13142,14814,Johnny Isakson,"stated on February 23, 2012 in a speech:","The Keystone oil pipeline ""would employ 20,000 people in the United States.""","By Willoughby Mariano • April 11, 2012",false,3
13143,17340,Tweets,"stated on February 19, 2014 in posts on Twitter.:",A photo from the Russia-Finland hockey game shows a sad Vladimir Putin and Dmitry Medvedev.,"By Aaron Sharockman • February 19, 2014",pants-fire,3
13144,17782,Chain email,"stated on January 20, 2011 in a chain email and -- briefly -- a union web site:",Gov. Scott Walker hired convicted Assembly Speaker Scott Jensen to oversee a raid on the state employee retirement system to help balance the state budget.,"By James B. Nelson • January 21, 2011",pants-fire,3
13145,13084,Bloggers,"stated on October 29, 2018 in a Facebook post:","The U.S. Geological Survey increased Yellowstone volcano eruption threat level to ""high""","By Ciara O'Rourke • November 3, 2018",false,3
13146,14636,Jack Markell,"stated on September 5, 2012 in a speech at the Democratic National Convention in Charlotte, N.C. :","When it comes to jobless workers, ""Mitt Romney says he likes to fire people.""","By Angie Drobnic Holan • September 5, 2012",false,3
13147,16968,Paul Ryan,"stated on November 10, 2016 in an interview:","""Because of Obamacare, Medicare is going broke.""","By Tom Kertscher • December 23, 2016",pants-fire,3
13148,13486,North Carolina Republican Party,"stated on June 8, 2017 in in an official statement:",Says former FBI Director James Comey admitted to leaking classified information.,"By Will Doran • June 9, 2017",false,3
13149,17814,American Federation for Children,"stated on October 27, 2010 in a direct mail campaign piece :","Says state Senate candidate ""Monk Elmer voted to exceed the (school district property tax) spending caps.""","By James B. Nelson • October 28, 2010",pants-fire,3
13150,15019,National Republican Senatorial Committee,"stated on September 19, 2011 in a news release:",Says U.S. Rep. Tammy Baldwin is backing President Barack Obama’s plan to pass a $1.5 trillion tax increase.,"By Dave Umhoefer • September 23, 2011",false,3
13151,13174,Donald Trump,"stated on August 13, 2018 in a tweet:","Says Ohio Gov. John Kasich is ""very unpopular.""","By Amy Sherman • August 14, 2018",false,3
13152,13966,Hillary Clinton,"stated on September 30, 2015 in a campaign Tweet:","The Benghazi probe is ""the longest-running congressional investigation ever.""","By Lauren Carroll • October 2, 2015",false,3
13153,14441,David A. Clarke Jr.,"stated on June 22, 2013 in a speech:","""When I was growing up as a kid in the city of Milwaukee, if we averaged 4 homicides a year in the entire city that was a record number.""","By Dave Umhoefer • July 3, 2013",false,3
13154,14542,David Dewhurst,"stated on November 29, 2012 in remarks to the Dallas Regional Chamber:","Says that under Texas law, it takes six years to close a failing school.","By Sue Owen • January 1, 2013",false,3
13155,16499,Bloggers,"stated on September 3, 2018 in in a blog post:","Says ""Sasha Obama’s racist anti-white rant just got her expelled.""","By Kyra Haas • September 4, 2018",pants-fire,3
13156,14374,Rick Kriseman,"stated on October 15, 2013 in in a mayoral forum:","""Since Mr. Foster's been mayor, we have less small businesses in the city of St. Petersburg.""","By Julie Kliegman • October 17, 2013",false,3
13157,16382,Viral image,"stated on January 26, 2019 in a Facebook post:","Says Ronald Reagan said, ""Nancy Pelosi is extremely evil.""","By Ciara O'Rourke • February 1, 2019",pants-fire,3
13158,17567,Facebook posts,"stated on March 30, 2012 in a post on Facebook:","""In April 1997, there was a ‘gas out’ conducted nationwide in protest of gas prices. Gasoline prices dropped 30 cents a gallon overnight.""","By Erin O'Neill • April 15, 2012",pants-fire,3
13159,17811,Roy Barnes and Nathan Deal,"stated on October 28, 2010 in statements to the press:","Vows to keep Georgia's race for governor ""civil"" and focused on the ""positive.""","By Eric Stirgus • October 29, 2010",pants-fire,3
13160,13142,Mike DeWine,"stated on September 12, 2018 in an ad:","Says Richard Cordray’s ""plan would allow drug dealers to remain on our streets.""","By Amy Sherman • September 26, 2018",false,3
13161,17348,Louie Gohmert,"stated on January 23, 2014 in an interview on Fox News:","""Forty years ago, hardly anybody in the country had health insurance.""","By Louis Jacobson • January 24, 2014",pants-fire,3
13162,14250,Jim DeMint,"stated on March 7, 2014 in an interview:","""The big Wall Street banks, the big corporations"" give ""many times more"" political donations to Democrats than Republicans.","By Tom Kertscher • April 16, 2014",false,3
13163,13838,Donald Trump,"stated on March 13, 2016 in an interview on ""Meet the Press"":","Says the man who rushed the stage at him in Dayton, Ohio, ""had chatter about ISIS, or with ISIS"" in his social media posts.","By Louis Jacobson • March 13, 2016",false,3
13164,11846,Nikki Haley,"stated on October 5, 2020 in a post on Facebook:","Says that Nikita Khrushchev said, “Your children's children will live under communism. You Americans are so gullible. No, you won't accept communism outright; but, we will keep feeding you small doses of socialism until you will finally wake up and find you already have Communism.”","By Madison Czopek • October 9, 2020",false,3
13165,15544,Michele Bachmann,"stated on March 3, 2010 in an interview on CNN's Larry King Live:","""President Obama's bill won't bring down the costs (of health care) for average Americans -- or really for very few Americans, if any.""","By Louis Jacobson • March 4, 2010",false,3
13166,12622,Facebook posts,"stated on December 10, 2019 in a Facebook post:",Says a photo shows a white man smiling while holding a black man with a bloody face.,"By Miriam Valverde • December 20, 2019",false,3
13167,14359,Daniel Llanes,"stated on October 12, 2013 in an opinion column:","""78702 is the second-most gentrified ZIP code in the entire country.""","By W. Gardner Selby • October 30, 2013",false,3
13168,16807,HalfwayPost.com,"stated on July 6, 2017 in a headline:","""White House chef quits because Trump has only eaten fast food for 6 months.""","By Joshua Gillin • July 17, 2017",pants-fire,3
13169,13671,Donald Trump,"stated on September 20, 2016 in a speech in North Carolina:","Says ""Hillary Clinton's plan would bring in 620,000 refugees in her first term, alone, with no effective way to screen or vet them. Her plan would cost $400 billion in terms of lifetime welfare and entitlement costs.""","By Miriam Valverde • September 27, 2016",false,3
13170,12878,Ilhan Omar,"stated on June 5, 2019 in a tweet:","""Every day on average 500 people die from gun violence.""","By Tom Kertscher • June 12, 2019",false,3
13171,12540,YouTube videos,"stated on January 25, 2020 in a YouTube post:",Says a video shows a fox allowing itself “to feed koala babies in Australia.”,"By Ciara O'Rourke • February 7, 2020",false,3
13172,13849,Donald Trump,"stated on February 28, 2016 in an Instagram meme:","Says Mahatma Gandhi once said, ""First they ignore you, then they laugh at you, then they fight you, then you win.""","By C. Eugene Emery Jr. • March 3, 2016",false,3
13173,14047,Kathleen Sullivan,"stated on April 29, 2015 in testimony before the House Judiciary Committee:","""The proportion of Rhode Islanders entering substance abuse treatment primarily due to marijuana use has reached its highest point in 20 years.""","By Mark Reynolds • May 17, 2015",false,3
13174,14153,Ted Cruz,"stated on October 19, 2014 in an interview on CNN:","""Obama, instead of nominating a health professional, he nominated someone who is an anti-gun activist (for surgeon general).""","By Lauren Carroll • October 23, 2014",false,3
13175,15848,Facebook posts,"stated on October 6, 2020 in a Facebook post:",Hacked emails “revealed that Hillary Clinton & pals are involved in sex trafficking children.”,"By Ciara O'Rourke • October 7, 2020",pants-fire,3
13176,17182,Facebook posts,"stated on June 2, 2015 in in posts on Facebook:","The runnerup to Caitlyn Jenner for ESPN’s Arthur Ashe Courage Award was ""Army veteran Noah Galloway, who lost an arm and leg to a roadside bomb in Iraq.""","By Aaron Sharockman • June 4, 2015",pants-fire,3
13177,12657,Donald Trump,"stated on November 15, 2019 in an interview with Dan Bongino:","""They never thought ... that I was going to release that call and I really had no choice because Adam Schiff made up a call.""","By Jon Greenberg • November 19, 2019",false,3
13178,16755,TheLastLineOfDefense.org,"stated on September 11, 2017 in a blog post:","""Florida Governor Rick Scott now listed as ‘critical’ after bizarre hurricane cleanup accident.""","By Aaron Sharockman • September 11, 2017",pants-fire,3
13179,16740,Bloggers,"stated on October 3, 2017 in a blog post:","""Las Vegas shooting witnesses report multiple gunmen dressed as security guards.""","By Aaron Sharockman • October 3, 2017",pants-fire,3
13180,15607,John Kline,"stated on October 8, 2009 in a press release:","Under the Hate Crimes bill, ""any pastor, preacher, priest, rabbi or imam who gives a sermon out of their moral traditions about sexual practices could be found guilty of a federal crime.""","By Robert Farley • October 9, 2009",false,3
13181,15707,Chain email,"stated on May 21, 2008 in a chain e-mail:","Barack Obama wants to ""unilaterally disarm our nation.""","By Angie Drobnic Holan • July 15, 2008",false,3
13182,17592,Myra Crownover,"stated on January 30, 2012 in her campaign website.:",Says Texas legislators in 2011 increased state spending on education.,"By W. Gardner Selby • February 20, 2012",pants-fire,3
13183,13956,Glen Sturtevant,"stated on October 2, 2015 in a TV ad:","Dan Gecker voted to ""double vehicle registration fees, costing (Chesterfield) county residents over $6 million annually.""","By Warren Fiske • October 12, 2015",false,3
13184,13945,Donald Trump,"stated on October 14, 2015 in a speech:","""Sixty-one percent of our bridges are in trouble.""","By Warren Fiske • October 26, 2015",false,3
13185,16904,Bloggers,"stated on March 10, 2017 in a fake news article:","""BREAKING: Nancy Pelosi Was Just Taken From Her Office In Handcuffs""","By Chris Nichols • April 2, 2017",pants-fire,3
13186,16799,Donald Trump,"stated on July 24, 2017 in Twitter:","Amazon has a ""no-tax monopoly.""","By John Kruzel • July 26, 2017",pants-fire,3
13187,13723,Joe Biden,"stated on July 27, 2016 in an appearance on MSNBC:","Says Donald Trump ""is going to go out and carpet bomb"" the Middle East.","By C. Eugene Emery Jr. • August 2, 2016",false,3
13188,15076,Chris Christie,"stated on April 29, 2011 in a speech at the Harvard Graduate School of Education:","""For a young man or woman who is entering the ninth grade in Newark this year, they have a 29 percent graduation rate.""","By Erin O'Neill • June 15, 2011",false,3
13189,16126,Viral image,"stated on December 18, 2019 in a Facebook post:","""Texas man admits kidnapping 79 people.""","By Ciara O'Rourke • January 28, 2020",pants-fire,3
13190,13430,Kris Kobach,"stated on September 7, 2017 in Breitbart column:","""Facts have come to light that indicate that a pivotal, close election was likely changed through voter fraud on November 8, 2016: New Hampshire’s U.S. Senate Seat, and perhaps also New Hampshire’s four Electoral College votes in the presidential election.""","By Manuela Tobias • September 15, 2017",false,3
13191,15202,Scott Walker,"stated on February 21, 2011 in a news conference:","""I campaigned on (the proposals in the budget repair bill for Wisconsin) all throughout the election. Anybody who says they are shocked on this has been asleep for the past two years.""","By Dave Umhoefer • February 22, 2011",false,3
13192,15052,Newt Gingrich,"stated on June 13, 2011 in at a meeting arranged by the Small Business Caucus at the Kimball Jenkins House in Concord, N.H.:",Says the new Dodd-Frank financial law requires a 20 percent down payment to buy a house.,"By Jon Greenberg • July 21, 2011",false,3
13193,17312,Madison Action Fund,"stated on April 30, 2014 in a campaign ad in Idaho:","Idaho Republican Rep. Mike Simpson is a ""liberal"" who voted with Nancy Pelosi to ""fund sex study programs of San Francisco prostitutes"" and ""to regulate the sale of firearms.""","By Steve Contorno • May 7, 2014",pants-fire,3
13194,14888,Susan Combs,"stated on December 6, 2011 in an interview:","Says she ""wiped out"" the state Agriculture Department’s inspections of eggs at retail sites like grocery stores.","By Meghan Ashford-Grooms • February 3, 2012",false,3
13195,14064,Addicting Information,"stated on April 4, 2015 in an infographic on the Addicting Info website:","""U.S. police killed more people in just one month than the U.K.’s did in over a century.""","By Jon Greenberg • April 15, 2015",false,3
13196,12465,Viral image,"stated on February 23, 2020 in a Facebook post:","Says Bernie Sanders “only had 3,444 votes” in Nevada.","By Ciara O'Rourke • March 6, 2020",false,3
13197,17216,Chain email,"stated on January 1, 2015 in a chain email:","New tax increases that went into effect on Jan. 1, 2015, ""all passed under the Affordable Care Act, aka Obamacare.""","By Louis Jacobson • January 5, 2015",pants-fire,3
13198,12151,Tim Carpenter,"stated on May 23, 2020 in Twitter:","Republicans didn't ""increase state funding for nursing homes in the last budget.""","By Madeline Heim • July 6, 2020",false,3
13199,11930,Viral image,"stated on September 2, 2020 in a Facebook post:",An antifa flyer encourages activists “to disguise yourselves as patriots/Trump supporters” on Nov. 4.,"By Ciara O'Rourke • September 18, 2020",false,3
13200,15859,Facebook posts,"stated on September 28, 2020 in Facebook post:",“A federal judge just ordered Wisconsin must have all ballots counted by 8 p.m. on the day of the election.”,"By Laura Schulte • September 30, 2020",pants-fire,3
13201,13766,David Perdue,"stated on June 2, 2016 in an interview on NBC's ""Meet the Press Daily"":","""More businesses went out of business last year than were started for the first time in our history.""","By Jon Greenberg • June 3, 2016",false,3
13202,15557,Chain email,"stated on February 5, 2010 in a message circulated to many people.:","On the new dollar coins, ""'In God We Trust' is gone!""","By Lukas Pleva • February 11, 2010",false,3
13203,18012,Republican National Committee,"stated on February 11, 2008 in an RNC Web site feature where you can send a GOP valentine from your favorite Democrat:","RNC version of a Hillary Clinton valentine: ""Roses are red, violets are blue, I'll raise your taxes and there is nothing you can do.""","By Amy Hollyfield • February 14, 2008",pants-fire,3
13204,15922,Facebook posts,"stated on June 18, 2020 in a Facebook post:",Says Mark Zuckerberg's real name is Jacob Greenberg and he’s the grandson of billionaire David Rockefeller.,"By Samantha Putterman • July 28, 2020",pants-fire,3
13205,13519,Howard Dean,"stated on April 20, 2017 in a tweet:","""Hate speech is not protected by the first amendment.""","By Lauren Carroll • April 21, 2017",false,3
